Season,League,Club,Number,Name,Nat,Pos,Height,Weight,Date of Birth,Birth Place
2014,a001,Hamburger SV,19,Petr Jiráček,CZE,M,1.8,75,02-03-86,Tuchořice
2014,a001,Hamburger SV,20,Pierre-Michel Lasogga,GER,F,1.89,88,15-12-91,Gladbeck
2014,a001,Hamburger SV,21,Maximilian Beister,GER,F,1.8,78,06-09-90,Göttingen
2014,a001,Hamburger SV,23,Rafael van der Vaart,NED,M,1.75,74,11-02-83,Heemskerk
2014,a001,Hamburger SV,24,Slobodan Rajković,SRB,D,1.95,85,03-02-89,Belgrade
2014,a001,Hamburger SV,25,Ola John,NED,F,1.8,80,19-05-92,Zwedru
2014,a001,Hamburger SV,27,Kerem Demirbay,TUR,M,1.85,80,03-07-93,Gelsenkirchen
2014,a001,Hamburger SV,28,Jonathan Tah,GER,D,1.92,90,11-2-96,Hamburg
2014,a001,Hamburger SV,29,Florian Stritzel,GER,G,1.96,92,31-01-94,Neubrandenburg
2014,a001,Hamburger SV,30,Sven Neuhaus,GER,G,1.94,90,04-04-78,Essen
2014,a001,Hamburger SV,31,Jacques Zoua,CMR,F,1.86,78,06-09-91,Garoua
2014,a001,Hamburger SV,32,Matti Steinmann,GER,M,1.88,78,08-01-95,Hamburg
2014,a001,Hamburger SV,33,Mattia Maggio,ITA,F,1.84,78,22-02-94,Nürtingen
2014,a001,Hamburger SV,34,Valmir Nafiu,MKD,F,1.75,75,23-04-94,Tetovo
2014,a001,Hamburger SV,37,Robert Tesche,GER,M,1.8,71,27-05-87,Wismar
2014,a001,Hamburger SV,20,Paul Scharner,AUT,M,1.91,80,11-03-80,Scheibbs
2014,a001,Hamburger SV,33,Christian Nřrgaard,DEN,M,1.86,75,10-03-94,Copenhagen
2014,a001,Hamburger SV,6,Dennis Aogo,GER,D,1.83,85,14-01-87,Karlsruhe
2014,a001,Hamburger SV,25,Per Ciljan Skjelbreid,NOR,M,1.75,62,16-06-87,Trondheim
2014,a001,Hamburger SV,10,Artjoms Rudņevs,LVA,F,1.78,80,13-01-88,Daugvapils
2014,a001,Hamburger SV,44,Gojko Kačar,SRB,M,1.86,79,26-01-87,Novi Sad
2014,a001,Hannover 96,1,Ron-Robert Zieler,GER,G,1.85,73,12-02-89,Cologne
2014,a001,Hannover 96,2,Leon Andreasen,DEN,M,1.88,81,23-04-83,Aidt Thorsø
2014,a001,Hannover 96,4,Hiroki Sakai,JPN,D,1.83,70,12-04-90,Nagano
2014,a001,Hannover 96,5,Salif Sané,SEN,D,1.94,78,25-08-90,Lormont
2014,a001,Hannover 96,6,Steve Cherundolo,USA,D,1.68,66,19-02-79,Rockford
2014,a001,Hannover 96,7,Edgar Prib,GER,M,1.81,74,15-12-89,Neryungri
2014,a001,Hannover 96,8,Manuel Schmiedebach,GER,M,1.7,70,05-12-88,Berlin
2014,a001,Hannover 96,9,Artur Sobiech,POL,F,1.84,75,12-06-90,Ruda Śląska
2014,a001,Hannover 96,10,Szabolcs Huszti,HUN,M,1.72,70,18-04-83,Miskolc
2014,a001,Hannover 96,11,Didier Ya Konan,CIV,M,1.74,74,22-05-84,Abidjan
2014,a001,Hannover 96,13,Jan Schlaudraff,GER,F,1.8,67,18-07-83,Waldbröl
2014,a001,Hannover 96,14,Markus Miller,GER,G,1.89,89,08-04-82,Lindenber im Allgäu
2014,a001,Hannover 96,15,Andre Hoffmann,GER,D,1.88,79,28-02-93,Essen
2014,a001,Hannover 96,16,Artjoms Rudņevs,LVA,F,1.78,80,13-01-88,Daugvapils
2014,a001,Hannover 96,18,Sébastien Pocognoli,BEL,D,1.81,73,01-08-87,Liège
2014,a001,Hannover 96,19,Christian Schulz,GER,D,1.8,73,01-04-83,Bassum
2014,a001,Hannover 96,20,Felipe,BRA,D,1.93,85,15-05-87,Americana
2014,a001,Hannover 96,21,Konstantin Fuhry,GER,G,1.89,81,02-09-94,Ostfildern
2014,a001,Hannover 96,22,František Rajtoral,CZE,D,1.77,75,12-03-86,Příbram
2014,a001,Hannover 96,23,Christopher Avevor,GER,D,1.84,81,11-02-92,Kiel
2014,a001,Hannover 96,24,Christian Pander,GER,D,1.86,80,28-08-83,Münster
2014,a001,Hannover 96,25,Marcelo,BRA,D,1.91,88,20-05-87,São Vicente
2014,a001,Hannover 96,26,Tom Schmidt,GER,G,1.85,77,06-04-91,Frankfurt an der Oder
2014,a001,Hannover 96,28,Lars Stindl,GER,M,1.8,73,26-08-88,Waghäusel
2014,a001,Hannover 96,32,Leonardo Bittencourt,GER,F,1.71,60,19-12-93,Leipzig
2014,a001,Hannover 96,33,Yannik Schulze,GER,D,1.86,75,05-02-95,Hannover
2014,a001,Hannover 96,34,Tim Dierßen,GER,M,1.72,64,15-01-96,Stadthagen
2014,a001,Hannover 96,38,Valmir Sulejmani,GER,F,1.8,74,01-02-96,Großburgwedel
2014,a001,Hannover 96,39,Mame Biram Diouf,SEN,F,1.85,76,16-12-87,Dakar
2014,a001,Hannover 96,40,Almir Kasumović,BIH,F,1.82,70,03-06-94,
2014,a001,Hannover 96,3,Karim Haggui,TUN,D,1.87,85,20-01-84,Kasserine
2014,a001,Hannover 96,16,França,BRA,M,1.88,82,21-04-91,Bauru
2014,a001,Hannover 96,30,Florian Ballas,GER,D,1.96,86,08-01-93,Saarbrücken
2014,a001,Hannover 96,22,Adrian Nikci,SUI,F,1.81,73,10-11-89,Sarajevo
2014,a001,Hannover 96,27,Deniz Kadah,TUR,F,1.86,75,20-03-86,Ufra
2014,a001,Hannover 96,35,Ali Gökdemir,AZE,D,1.84,82,17-09-91,Schwäbisch Hall
2014,a001,Hertha Berlin,1,Thomas Kraft,GER,G,1.85,78,22-07-88,Kirchen (Sieg)
2014,a001,Hertha Berlin,2,Peter Pekarik,SVK,D,1.76,69,30-10-86,Žilina
2014,a001,Hertha Berlin,3,Levan Kobiashvili,GEO,M,1.83,78,10-07-77,Tbilisi
2014,a001,Hertha Berlin,5,Maik Franz,GER,D,1.9,88,05-08-81,Merseburg
2014,a001,Hertha Berlin,6,Christoph Janker,GER,D,1.85,78,14-02-85,Cham
2014,a001,Hertha Berlin,7,Hajime Hosogai,JPN,M,1.77,64,10-06-86,Gumma
2014,a001,Hertha Berlin,8,Marcel Ndjeng,GER,M,1.8,72,06-05-82,Bonn
2014,a001,Hertha Berlin,9,Alexander Baumjohann,GER,M,1.78,73,23-01-87,Datteln
2014,a001,Hertha Berlin,10,Änis Ben-Hatira,TUN,M,1.81,78,18-07-88,Berlin
2014,a001,Hertha Berlin,11,Sami Allagui,TUN,F,1.82,77,28-05-86,Düsseldorf
2014,a001,Hertha Berlin,12,Ronny,BRA,D,1.75,74,11-05-86,Fortaleza
2014,a001,Hertha Berlin,13,Per Ciljan Skjelbreid,NOR,M,1.75,62,16-06-87,Trondheim
2014,a001,Hertha Berlin,15,Sebastian Langkamp,GER,D,1.9,85,15-01-88,Speyer
2014,a001,Hertha Berlin,17,Tolga Ciğerci,GER,M,1.85,75,23-03-92,Nordenham
2014,a001,Hertha Berlin,18,Peter Niemeyer,GER,M,1.91,83,22-11-83,Hörstel
2014,a001,Hertha Berlin,20,Adrián Ramos,COL,F,1.85,72,22-01-86,Santander de Quilichao
2014,a001,Hertha Berlin,21,Sascha Burchert,GER,G,1.85,68,30-10-89,Berlin
2014,a001,Hertha Berlin,22,Rune Almenning Jarstein,NOR,G,1.9,82,29-09-84,Skien
2014,a001,Hertha Berlin,23,Johannes van den Bergh,GER,M,1.83,75,21-11-86,Viersen
2014,a001,Hertha Berlin,24,Peer Kluge,GER,M,1.79,68,22-11-80,Frankenberg
2014,a001,Hertha Berlin,25,John Brooks,USA,D,1.93,78,28-01-93,Berlin
2014,a001,Hertha Berlin,26,Nico Schulz,GER,D,1.8,78,01-04-93,Berlin
2014,a001,Hertha Berlin,28,Fabian Lustenberger,SUI,M,1.8,63,02-05-88,Nebikon
2014,a001,Hertha Berlin,32,Fabian Holland,GER,M,1.72,71,11-07-90,Berlin
2014,a001,Hertha Berlin,33,Sandro Wagner,GER,F,1.94,87,29-11-87,Munich
2014,a001,Hertha Berlin,34,Hany Mukhtar,GER,M,1.67,60,21-03-95,Berlin
2014,a001,Hertha Berlin,35,Marius Gersbeck,GER,G,1.87,79,20-06-95,Berlin
2014,a001,Hertha Berlin,36,Anthony Syhre,GER,D,1.87,83,18-03-95,
2014,a001,Hertha Berlin,37,Philip Sprint,GER,G,1.96,98,27-06-93,Berlin
2014,a001,Hertha Berlin,19,Pierre-Michel Lasogga,GER,F,1.89,88,15-12-91,Gladbeck
2014,a001,Hertha Berlin,4,Roman Hubník,CZE,D,1.91,84,06-06-84,Vsetín
2014,a001,Hertha Berlin,14,Ben Sahar,ISR,F,1.78,79,10-08-89,Holon
2014,a001,1899 Hoffenheim,2,Andreas Beck,GER,D,1.8,73,13-03-87,Kemerovo
2014,a001,1899 Hoffenheim,4,Stefan Thesker,GER,D,1.9,82,11-04-91,Ahaus
2014,a001,1899 Hoffenheim,6,Sebastian Rudy,GER,M,1.79,73,28-02-90,Villingen- Schwenningen
2014,a001,1899 Hoffenheim,7,Boris Vukčević,GER,M,1.82,76,16-03-90,Osijek
2014,a001,1899 Hoffenheim,8,Eugen Polanski,POL,M,1.83,73,17-03-86,Sosnowiec
2014,a001,1899 Hoffenheim,9,Sven Schipplock,GER,F,1.85,79,08-11-88,Reutlingen
2014,a001,1899 Hoffenheim,10,Roberto Firmino,BRA,M,1.8,76,02-10-91,Maceió
2014,a001,1899 Hoffenheim,11,Jiloan Hamad,SWE,F,1.7,66,06-11-90,Baku
2014,a001,1899 Hoffenheim,12,Tobias Strobl,GER,D,1.86,72,12-05-90,Munich
2014,a001,1899 Hoffenheim,13,Jens Grahl,GER,G,1.96,86,22-09-88,Stuttgart
2014,a001,1899 Hoffenheim,14,Tarik Elyounoussi,NOR,F,1.72,62,23-02-88,Al Hoceima
2014,a001,1899 Hoffenheim,16,Fabian Johnson,USA,D,1.83,70,11-12-87,Munich
2014,a001,1899 Hoffenheim,19,David Abraham,ARG,D,1.88,85,16-07-86,Chabás
2014,a001,1899 Hoffenheim,20,Ahmed Sassi,TUN,M,1.79,69,24-09-93,Tunis
2014,a001,1899 Hoffenheim,21,Kevin Akpoguma,GER,D,1.9,65,19-04-95,Neustadt an der Weinstraße
2014,a001,1899 Hoffenheim,22,Bruno Nazário,BRA,M,1.78,68,09-02-95,Cascavel
2014,a001,1899 Hoffenheim,23,Sejad Salihović,BIH,M,1.82,83,08-10-84,Sepak
2014,a001,1899 Hoffenheim,24,Patrick Schorr,GER,D,1.83,75,13-10-94,Frankfurt am Main
2014,a001,1899 Hoffenheim,25,Niklas Süle,GER,D,1.94,91,03-09-95,Frankfurt am Main
2014,a001,1899 Hoffenheim,26,Tim Paterok,GER,G,1.92,77,05-08-92,Paderborn
2014,a001,1899 Hoffenheim,27,Anthony Modeste,FRA,F,1.86,73,14-04-88,Cannes
2014,a001,1899 Hoffenheim,28,Alexander Stolz,GER,G,1.89,85,13-10-83,Pforzheim
2014,a001,1899 Hoffenheim,29,Jannik Vestergaard,DEN,D,1.97,96,03-08-92,Copenhagen
2014,a001,1899 Hoffenheim,30,Koen Casteels,BEL,G,1.96,83,25-06-92,Bonheiden
2014,a001,1899 Hoffenheim,31,Kevin Volland,GER,F,1.79,75,30-07-92,Marktoberdorf
2014,a001,1899 Hoffenheim,33,Robin Szarka,GER,D,1.76,67,17-09-91,Mannheim
2014,a001,1899 Hoffenheim,34,Kenan Karaman,TUR,F,1.89,78,05-03-94,Stuttgart
2014,a001,1899 Hoffenheim,36,Jeremy Toljan,GER,D,1.82,74,08-08-94,Stuttgart
2014,a001,1899 Hoffenheim,38,Kai Herdling,GER,F,1.76,72,27-06-84,Heidelberg
2014,a001,1899 Hoffenheim,40,Joseph-Claude Gyau,USA,M,1.75,72,16-09-92,Tampa
2014,a001,1899 Hoffenheim,11,Eren Derdiyok,SUI,F,1.9,83,12-06-88,Basel
2014,a001,1899 Hoffenheim,17,Tobias Weis,GER,M,1.7,68,30-07-85,Schwäbisch Hall
2014,a001,1899 Hoffenheim,32,Vincenzo Grifo,ITA,M,1.8,75,07-04-93,Pforzheim
2014,a001,1899 Hoffenheim,1,Tim Wiese,GER,G,1.93,91,17-12-81,Bergisch-Gladbach
2014,a001,1899 Hoffenheim,39,Andreas Ludwig,GER,M,1.72,68,11-09-90,Ulm
2014,a001,1899 Hoffenheim,15,Mathieu Delpierre,FRA,D,1.93,86,26-04-81,Nancy
2014,a001,1899 Hoffenheim,3,Matthias Jaissle,GER,D,1.86,84,05-04-88,Nürtingen
2014,a001,FSV Mainz 05,1,Christian Mathenia,GER,G,1.89,75,31-03-92,Mainz
2014,a001,FSV Mainz 05,2,Bo Svensson,DEN,D,1.9,85,04-08-79,Aalborg
2014,a001,FSV Mainz 05,3,Zdeněk Pospěch,CZE,D,1.74,74,14-12-78,Opava
2014,a001,FSV Mainz 05,4,Nikolce Noveski,MKD,D,1.9,87,28-04-79,Bitola
2014,a001,FSV Mainz 05,5,Benedikt Saller,GER,D,1.8,70,22-09-92,Munich
2014,a001,FSV Mainz 05,6,Johannes Geis,GER,D,1.77,73,07-08-93,Schweinfurt
2014,a001,FSV Mainz 05,7,Niki Zimling,DEN,M,1.75,73,19-04-85,Tårnby
2014,a001,FSV Mainz 05,8,Christoph Moritz,GER,M,1.86,73,27-01-90,Birkesdorf
2014,a001,FSV Mainz 05,9,Sebastian Polter,GER,F,1.92,87,01-04-91,Wilhelmshave
2014,a001,FSV Mainz 05,10,Maxim Choupo-Moting,CMR,F,1.89,82,23-03-89,Hamburg
2014,a001,FSV Mainz 05,11,Yunus Malli,GER,M,1.79,74,24-02-92,Kassel
2014,a001,FSV Mainz 05,13,Koo Ja-Cheol,KOR,M,1.83,75,27-02-89,Chungju
2014,a001,FSV Mainz 05,14,Julian Baumgartlinger,AUT,M,1.81,80,02-01-88,Salzburg
2014,a001,FSV Mainz 05,15,Dario Krešić,CRO,G,1.95,89,11-01-84,Vukovar
2014,a001,FSV Mainz 05,16,Stefan Bell,GER,D,1.92,86,24-08-91,Andernach
2014,a001,FSV Mainz 05,18,Dani Schahin,GER,F,1.87,82,09-07-89,Donetsk
2014,a001,FSV Mainz 05,19,Elkin Soto,COL,M,1.78,71,04-08-80,Manizales
2014,a001,FSV Mainz 05,20,Junior Díaz,CRC,M,1.85,76,12-09-83,San José [CRC]
2014,a001,FSV Mainz 05,21,Loris Karius,GER,G,1.87,75,22-06-93,Biberach
2014,a001,FSV Mainz 05,22,Julian Koch,GER,D,1.84,76,11-11-90,Schwerte
2014,a001,FSV Mainz 05,23,Shinji Okazaki,JPN,F,1.73,70,16-04-86,Hyogo
2014,a001,FSV Mainz 05,24,Park Joo-Ho,KOR,M,1.76,71,16-01-87,Seoul
2014,a001,FSV Mainz 05,26,Niko Bungert,GER,D,1.88,68,24-10-86,Bochum
2014,a001,FSV Mainz 05,27,Nicolai Müller,GER,F,1.75,65,25-09-87,Lohr am Main
2014,a001,FSV Mainz 05,28,Todor Nedelev,BUL,M,1.76,69,07-02-93,Plovdiv
2014,a001,FSV Mainz 05,29,Christian Wetklo,GER,G,1.9,90,11-01-80,Marl
2014,a001,FSV Mainz 05,30,Malik Fathi,GER,D,1.85,85,29-10-83,Berlin
2014,a001,FSV Mainz 05,31,Shawn Parker,GER,F,1.79,76,07-03-93,Wiesbaden
2014,a001,FSV Mainz 05,33,Heinz Müller,GER,G,1.93,88,30-05-78,Frankfurt am Main
2014,a001,FSV Mainz 05,35,Petar Slišković,CRO,F,1.93,88,21-02-91,Sarajevo
2014,a001,FSV Mainz 05,13,Nikita Rukavytsya,AUS,F,1.83,74,22-06-87,Mykolaiv
2014,a001,FSV Mainz 05,17,Chinedu Ede,GER,M,1.79,82,05-02-87,Wilmersdorf
2014,a001,1.FC Nürnberg,1,Raphael Schäfer,GER,G,1.9,86,30-01-79,Kędzierzyn-Koźle
2014,a001,1.FC Nürnberg,2,Emanuel Pogatetz,AUT,D,1.89,76,16-01-83,Graz
2014,a001,1.FC Nürnberg,3,Per Nilsson,SWE,D,1.9,87,15-09-82,Härnösand
2014,a001,1.FC Nürnberg,4,Marcos António,BRA,D,1.87,80,25-05-83,Alagoinhas
2014,a001,1.FC Nürnberg,5,Hanno Balitsch,GER,M,1.81,73,02-01-81,Darmstadt
2014,a001,1.FC Nürnberg,6,Martin Angha,SUI,D,1.88,81,22-01-94,Zürich
2014,a001,1.FC Nürnberg,7,Markus Feulner,GER,M,1.81,77,12-02-82,Scheßlitz
2014,a001,1.FC Nürnberg,8,Mariusz Stępiński,POL,F,1.83,72,12-05-95,Sieradz
2014,a001,1.FC Nürnberg,9,Tomáš Pekhart,CZE,F,1.95,91,26-05-89,Sušici
2014,a001,1.FC Nürnberg,10,Timo Gebhart,GER,M,1.82,76,12-04-89,Memmingen
2014,a001,1.FC Nürnberg,11,Daniel Ginczek,GER,F,1.9,78,13-04-91,Arnsberg
2014,a001,1.FC Nürnberg,13,Hiroshi Kiyotake,JPN,M,1.72,63,12-11-89,Oita
2014,a001,1.FC Nürnberg,14,Robert Mak,SVK,M,1.78,71,08-03-91,Bratislava
2014,a001,1.FC Nürnberg,15,Makoto Hasebe,JPN,M,1.77,65,18-01-84,Shizuoka
2014,a001,1.FC Nürnberg,16,Niklas Stark,GER,M,1.88,80,14-04-95,Neustadt an der Aisch
2014,a001,1.FC Nürnberg,17,Mike Frantz,GER,F,1.81,76,14-10-86,Saarbrücken
2014,a001,1.FC Nürnberg,18,Josip Drmić,SUI,F,1.82,70,08-08-92,Lachen
2014,a001,1.FC Nürnberg,20,José Campaña,ESP,M,1.76,55,30-05-93,Seville
2014,a001,1.FC Nürnberg,21,Marvin Plattenhardt,GER,D,1.79,73,26-01-92,Filderstadt
2014,a001,1.FC Nürnberg,22,Patrick Rakovsky,GER,G,1.87,82,02-06-93,Ople
2014,a001,1.FC Nürnberg,23,Adam Hloušek,CZE,M,1.83,71,20-12-88,Turnov
2014,a001,1.FC Nürnberg,24,Berkay Dabanlı,TUR,D,1.9,80,27-06-90,Berlin
2014,a001,1.FC Nürnberg,25,Javier Pinola,ARG,D,1.78,78,24-02-83,Olivos
2014,a001,1.FC Nürnberg,26,Timmy Chandler,USA,D,1.86,83,29-03-90,Frankfurt am Main
2014,a001,1.FC Nürnberg,30,Alexander Stephan,GER,G,1.89,81,15-09-86,Erlangen
2014,a001,1.FC Nürnberg,31,Ondřej Petrák,CZE,M,1.87,74,11-03-92,Prague
2014,a001,1.FC Nürnberg,32,Benjamin Uphoff,GER,G,1.9,78,08-08-93,Burghausen
2014,a001,1.FC Nürnberg,33,Tobias Pachonik,GER,D,1.84,87,04-01-95,Marktoberdorf
2014,a001,1.FC Nürnberg,34,Sebastian Gärtner,GER,M,1.77,76,03-02-93,Nuremburg
2014,a001,1.FC Nürnberg,36,Sinan Tekerci,TUR,D,1.7,68,22-09-93,Freudenstadt
2014,a001,1.FC Nürnberg,38,Manuel Bihr,GER,D,1.83,74,17-09-93,Herrenberg
2014,a001,1.FC Nürnberg,40,Antonio-Mirko Colak,GER,F,1.87,80,17-09-93,Ludwigsburg
2014,a001,1.FC Nürnberg,31,Nick Weber,GER,F,1.8,76,04-05-95,Lippstadt
2014,a001,1.FC Nürnberg,28,Mu Kanasaki,JPN,M,1.8,70,16-02-89,Mie
2014,a001,1.FC Nürnberg,33,Alexander Esswein,GER,F,1.81,76,25-03-90,Worms
2014,a001,1.FC Nürnberg,27,Markus Mendler,GER,M,1.73,67,07-01-93,Memmingen
2014,a001,1.FC Nürnberg,20,Muhammed Ildiz,AUT,M,1.79,74,14-05-91,Vienna
2014,a001,1.FC Nürnberg,19,Noah Korczowski,GER,D,1.85,80,08-01-94,Marl
2014,a001,FC Schalke 04,1,Ralf Fährmann,GER,G,1.94,89,27-09-88,Karl-Marx-Stadt
2014,a001,FC Schalke 04,2,Tim Hoogland,GER,D,1.83,78,11-06-85,Marl
2014,a001,FC Schalke 04,3,Jan Kirchhoff,GER,D,1.93,78,01-10-90,Frankfurt am Main
2014,a001,FC Schalke 04,4,Benedikt Höwedes,GER,D,1.87,75,29-02-88,Haltern am See
2014,a001,FC Schalke 04,5,Felipe Santana,BRA,D,1.94,80,17-03-86,Rio Claro
2014,a001,FC Schalke 04,6,Sead Kolašinac,BIH,D,1.83,82,20-06-93,Karlsruhe
2014,a001,FC Schalke 04,7,Max Meyer,GER,M,1.69,65,18-09-95,Oberhausen
2014,a001,FC Schalke 04,8,Leon Goretzka,GER,M,1.89,76,06-02-95,Bochum
2014,a001,FC Schalke 04,9,Kevin-Prince Boateng,GHA,M,1.85,86,06-03-87,Berlin
2014,a001,FC Schalke 04,10,Julian Draxler,GER,M,1.83,68,20-09-93,Gladbeck
2014,a001,FC Schalke 04,11,Christian Clemens,GER,M,1.8,70,04-08-91,Cologne
2014,a001,FC Schalke 04,12,Marco Höger,GER,M,1.86,74,16-09-89,Cologne
2014,a001,FC Schalke 04,13,Leroy Sané,GER,M,1.72,66,11-01-96,Essen
2014,a001,FC Schalke 04,14,Kyriakos Papadopoulos,GRE,D,1.83,78,23-02-92,Katerini
2014,a001,FC Schalke 04,15,Dennis Aogo,GER,D,1.83,85,14-01-87,Karlsruhe
2014,a001,FC Schalke 04,17,Jefferson Farfán,PER,F,1.78,73,28-10-84,Lima
2014,a001,FC Schalke 04,18,Gerald Asamoah,GER,M,1.8,85,03-10-78,Mampong
2014,a001,FC Schalke 04,19,Chinedu Obasi Ogbuke,NGA,F,1.83,82,01-06-86,Enugu
2014,a001,FC Schalke 04,20,Marvin Friedrich,GER,D,1.9,74,13-12-95,Kassel
2014,a001,FC Schalke 04,22,Atsuto Uchida,JPN,D,1.76,62,27-03-88,Shizuoka
2014,a001,FC Schalke 04,23,Christian Fuchs,AUT,D,1.86,80,07-04-86,Pitten
2014,a001,FC Schalke 04,24,Kaan Ayhan,TUR,D,1.78,68,10-11-94,Gelsenkirchen
2014,a001,FC Schalke 04,25,Klaas Jan Huntelaar,NED,F,1.86,80,12-08-83,Drempt
2014,a001,FC Schalke 04,26,Dennis Erdmann,GER,D,1.88,87,22-11-90,Kerpen
2014,a001,FC Schalke 04,27,Robert Leipertz,GER,M,1.82,76,01-02-93,Jülich
2014,a001,FC Schalke 04,28,Ádám Szalai,HUN,F,1.93,80,09-12-87,Budapest
2014,a001,FC Schalke 04,29,Donis Avdijaj,GER,F,1.72,70,25-08-96,Osnabrück
2014,a001,FC Schalke 04,30,René Klingenburg,GER,M,1.9,80,29-12-93,Oberhausen
2014,a001,FC Schalke 04,31,Philipp Max,GER,D,1.78,74,30-09-93,Viersen
2014,a001,FC Schalke 04,32,Joel Matip,CMR,D,1.92,83,08-08-91,Bochum
2014,a001,FC Schalke 04,33,Roman Neustädter,GER,M,1.9,82,18-02-88,Dnipropetrovsk
2014,a001,FC Schalke 04,34,Timo Hildebrand,GER,G,1.85,79,05-04-79,Worms
2014,a001,FC Schalke 04,35,Marcel Sobottka,GER,M,1.83,73,25-04-94,Gelsenkirchen
2014,a001,FC Schalke 04,40,Anthony Annan,GHA,M,1.75,68,21-07-86,Accra
2014,a001,FC Schalke 04,20,Teemu Pukki,FIN,F,1.76,66,29-03-90,Kotka
2014,a001,FC Schalke 04,27,Tranquillo Barnetta,SUI,M,1.78,69,22-05-85,Rotmonten
2014,a001,FC Schalke 04,36,Lars Unnerstall,GER,G,1.98,100,20-07-90,Ibbenbüren
2014,a001,FC Schalke 04,13,Jermaine Jones,USA,M,1.84,78,03-11-81,Frankfurt am Main
2014,a001,VfB Stuttgart,1,Sven Ulreich,GER,G,1.92,84,03-08-88,Schorndorf
2014,a001,VfB Stuttgart,2,Gotoku Sakai,JPN,D,1.75,72,14-03-91,New York
2014,a001,VfB Stuttgart,3,Daniel Schwaab,GER,D,1.86,75,23-08-88,Waldkirch
2014,a001,VfB Stuttgart,5,Karim Haggui,TUN,D,1.87,85,20-01-84,Kasserine
2014,a001,VfB Stuttgart,6,Georg Niedermeier,GER,D,1.88,74,26-02-86,Munich
2014,a001,VfB Stuttgart,7,Martin Harnik,AUT,F,1.85,73,10-06-87,Hamburg
2014,a001,VfB Stuttgart,8,Moritz Leitner,GER,M,1.74,65,08-12-92,Munich
2014,a001,VfB Stuttgart,9,Vedad Ibišević,BIH,F,1.88,80,06-08-84,Vlasenica
2014,a001,VfB Stuttgart,10,Daniel Didavi,GER,M,1.79,77,21-02-90,Nürtingen
2014,a001,VfB Stuttgart,11,Carlos Gruezo,ECU,M,1.71,67,19-04-95,Santo Domingo
2014,a001,VfB Stuttgart,13,Patrick Funk,GER,M,1.78,76,11-02-90,Aalen
2014,a001,VfB Stuttgart,14,Marco Rojas,NZL,M,1.66,63,05-11-91,Hamilton [NZL]
2014,a001,VfB Stuttgart,15,Arthur Boka,CIV,D,1.66,67,02-04-83,Abidjan
2014,a001,VfB Stuttgart,16,Ibrahima Traoré,GUI,M,1.72,62,21-04-88,Villepinte
2014,a001,VfB Stuttgart,18,Cacau,GER,F,1.79,74,27-03-81,Santo André
2014,a001,VfB Stuttgart,19,Timo Werner,GER,F,1.8,75,06-03-96,Stuttgart
2014,a001,VfB Stuttgart,20,Christian Gentner,GER,M,1.89,80,14-08-85,Nürtingen
2014,a001,VfB Stuttgart,22,Thorsten Kirschbaum,GER,G,1.94,88,20-04-87,Würzburg
2014,a001,VfB Stuttgart,23,Sercan Sararer,ESP,F,1.8,80,27-11-89,Nuremberg
2014,a001,VfB Stuttgart,24,Antonio Rüdiger,GER,D,1.9,85,03-03-93,Berlin
2014,a001,VfB Stuttgart,25,Mohammed Abdellaoue,NOR,F,1.84,81,23-10-85,Oslo
2014,a001,VfB Stuttgart,27,Tim Leibold,GER,D,1.74,69,30-11-93,Böblingen
2014,a001,VfB Stuttgart,28,Rani Khedira,GER,M,1.85,78,27-01-94,Stuttgart
2014,a001,VfB Stuttgart,31,Odisseas Vlachodimos,GRE,G,1.88,73,26-04-94,Stuttgart
2014,a001,VfB Stuttgart,34,Konstantin Rausch,GER,D,1.78,67,15-03-90,Kozhevnikovo
2014,a001,VfB Stuttgart,35,Tobias Rathgeb,GER,M,1.73,64,03-05-82,Ruit
2014,a001,VfB Stuttgart,36,Kevin Müller,GER,G,1.89,87,15-03-91,Rostock
2014,a001,VfB Stuttgart,39,Robin Yalçın,GER,M,1.83,77,25-01-94,Deggendorf
2014,a001,VfB Stuttgart,44,Alexandru Maxim,ROU,M,1.78,70,08-07-90,Piatra Neamţ
2014,a001,VfB Stuttgart,5,Serdar Taşçı,GER,D,1.86,80,24-04-87,Esslingen
2014,a001,VfB Stuttgart,11,Johan Audel,FRA,F,1.8,73,12-12-83,Nice
2014,a001,VfB Stuttgart,17,Tunay Torun,TUR,F,1.79,75,21-04-90,Hamburg
2014,a001,VfB Stuttgart,12,Benedikt Röcker,GER,D,1.97,88,19-11-89,Bietigheim-Bissingen
2014,a001,VfB Stuttgart,4,William Kvist,DEN,M,1.84,80,24-02-85,Odder
2014,a001,VfB Stuttgart,21,Cristian Molinaro,ITA,D,1.8,76,30-07-83,Moio Civitella
2014,a001,Werder Bremen,1,Sebastian Mielitz,GER,G,1.88,73,18-07-89,Zehdenick
2014,a001,Werder Bremen,2,Santiago García,ARG,D,1.89,76,08-07-88,Rosario
2014,a001,Werder Bremen,3,Luca Caldirola,ITA,D,1.82,75,01-02-91,Desio
2014,a001,Werder Bremen,5,Assani Lukimya-Mulongoti,COD,D,1.89,89,25-01-86,Uwira
2014,a001,Werder Bremen,6,Cédric Makiadi,COD,M,1.78,75,23-02-84,Kinshasa
2014,a001,Werder Bremen,7,Ludovic Obraniak,POL,M,1.74,72,10-11-84,Longueville-lès-Metz
