Season,League,Club,Number,Name,Nat,Pos,Height,Weight,Date of Birth,Birth Place
2010,a003,Málaga,37,Pedrito,ESP,F,1.68,65,28-04-89,Canet de Mar
2010,a003,Málaga,49,Juanmi,ESP,F,1.69,63,20-05-93,Coín
2010,a003,Málaga,50,Daniel Orozco,ESP,D,1.84,80,19-02-87,Fuengirola
2010,a003,Málaga,21,Iván Javier Cuadrado,ESP,D,1.88,80,21-02-79,Salamanca
2010,a003,Málaga,22,Edinho,POR,F,1.85,74,07-07-82,Aveiro
2010,a003,Málaga,1,Germán Lux,ARG,G,1.86,77,06-07-82,Carcarañá
2010,a003,Málaga,2,Felipe Mattioni,BRA,D,1.77,72,15-10-88,Natural de Ijuí
2010,a003,Málaga,3,Josemi,ESP,D,1.82,82,15-11-79,Torremolinos
2010,a003,Málaga,4,Iván Ramis,ESP,D,1.88,82,25-10-84,Sa Pobla
2010,a003,Málaga,5,Rubén González,ESP,D,1.87,75,29-01-82,Santiago de Compostela
2010,a003,Málaga,6,Mario Suárez,ESP,M,1.85,77,24-02-87,Madrid
2010,a003,Málaga,7,Fernando Varela,ESP,D,1.8,78,01-09-79,Dos Hermanas
2010,a003,Málaga,9,Pierre Webó,CMR,F,1.8,78,20-01-82,Bafoussan
2010,a003,Málaga,10,Julio Álvarez,ESP,M,1.81,74,01-05-81,Caracas
2010,a003,Málaga,11,Gonzalo Castro,URU,M,1.76,70,14-09-84,Trinidad
2010,a003,Málaga,13,Dudu Aouate,ISR,G,1.88,84,17-10-77,Haifa
2010,a003,Málaga,14,Alhassane Keita,GUI,F,1.69,68,26-06-83,Conakry
2010,a003,Málaga,15,Tuni,ESP,F,1.81,72,14-06-82,Sóller
2010,a003,Málaga,16,José Nunes,POR,D,1.85,82,07-03-77,Castelo de Pavia
2010,a003,Málaga,17,Ayoze,ESP,D,1.75,70,25-05-82,La Laguna
2010,a003,Málaga,18,Víctor,ESP,F,1.8,77,28-02-85,Palma de Mallorca
2010,a003,Málaga,19,José Luis Martí,ESP,M,1.8,74,28-04-75,Palma de Mallorca
2010,a003,Málaga,20,Paulo Pezzolano,URU,M,1.87,78,25-04-83,Montevideo
2010,a003,Málaga,21,Aritz Aduriz,ESP,F,1.77,75,11-02-81,San Sebastián
2010,a003,Málaga,22,Bruno China,POR,M,1.82,75,05-08-82,Matosinhos
2010,a003,Málaga,23,Enrique Corrales,ESP,D,1.75,70,01-03-82,Seville
2010,a003,Málaga,24,Borja Valero,ESP,M,1.74,73,12-01-85,Madrid
2010,a003,Málaga,26,Dani Castellano,ESP,M,1.8,76,02-11-87,Las Palmas
2010,a003,Málaga,27,Sergi Enrich,ESP,F,1.81,77,26-02-90,Ciutadella
2010,a003,Málaga,28,Alberto,ESP,M,1.8,65,09-03-88,Palma de Mallorca
2010,a003,Málaga,29,Sergio Tejera,ESP,M,1.83,76,28-05-90,Barcelona
2010,a003,Málaga,30,Nauzet Pérez,ESP,G,1.9,90,01-03-85,Las Palmas
2010,a003,Málaga,31,Tomás Pina,ESP,M,1.84,75,14-10-87,Madrid
2010,a003,Málaga,32,Joan Guillem Truyols,ESP,D,1.79,70,11-11-89,Palma de Mallorca
2010,a003,Málaga,33,Michael Pereira,FRA,M,1.8,69,08-12-87,Paris
2010,a003,Málaga,8,Óscar Díaz,ESP,F,1.85,76,24-04-84,Madrid
2010,a003,Osasuna,1,Ricardo,ESP,G,1.87,88,30-12-71,Madrid
2010,a003,Osasuna,2,César Azpilicueta,ESP,D,1.78,70,28-08-89,Pamplona
2010,a003,Osasuna,3,Nacho Monreal,ESP,D,1.78,72,26-02-86,Pamplona
2010,a003,Osasuna,4,Miguel Flaño,ESP,D,1.77,72,19-08-84,Pamplona
2010,a003,Osasuna,5,Rovérsio,BRA,D,1.87,70,17-01-84,Igrassú
2010,a003,Osasuna,6,Javad Nekounam,IRN,M,1.86,78,07-09-80,Shar Rey
2010,a003,Osasuna,7,Ludovic Delporte,FRA,M,1.78,73,06-02-80,St-Catherine-les-Arcs
2010,a003,Osasuna,8,Masoud Shojaei,IRN,M,1.84,73,09-06-84,Shiraz
2010,a003,Osasuna,10,Patxi Puñal,ESP,M,1.79,73,06-09-75,Pamplona
2010,a003,Osasuna,11,Walter Pandiani,URU,F,1.84,75,27-04-76,Montevideo
2010,a003,Osasuna,12,Juanfran,ESP,D,1.8,72,09-01-85,Crevillent
2010,a003,Osasuna,13,Roberto,ESP,G,1.81,76,25-01-79,Chantada
2010,a003,Osasuna,14,Josetxo,ESP,D,1.85,79,25-02-77,Pamplona
2010,a003,Osasuna,15,Oier Sanjurjo,ESP,M,1.78,66,25-05-86,Pamplona
2010,a003,Osasuna,16,Jorge Galán,ESP,F,1.73,72,22-01-89,Pamplona
2010,a003,Osasuna,17,Javier Camuñas,ESP,M,1.73,71,17-07-80,Madrid
2010,a003,Osasuna,18,Dady,CPV,F,1.9,84,13-08-81,Lisbon
2010,a003,Osasuna,19,Javier Calleja,ESP,M,1.72,70,12-05-78,Madrid
2010,a003,Osasuna,20,Carlos Aranda,ESP,F,1.86,82,27-07-80,Málaga
2010,a003,Osasuna,21,Krisztián Vadócz,HUN,M,1.88,83,30-05-85,Budapest
2010,a003,Osasuna,22,Ruper,ESP,M,1.8,76,04-06-87,Estella
2010,a003,Osasuna,23,Sergio Fernández,ESP,D,1.91,81,23-05-77,Avilés
2010,a003,Osasuna,24,Jokin Esparza,ESP,M,1.77,68,15-06-88,Pamplona
2010,a003,Osasuna,25,Ion Echaide,ESP,D,1.79,78,05-01-88,Pamplona
2010,a003,Osasuna,26,Andrés Fernández,ESP,G,1.84,86,17-12-86,Murcia
2010,a003,Osasuna,32,Alán Baró,ESP,M,1.8,79,22-06-85,Darnius
2010,a003,Osasuna,9,Javier Portillo,ESP,F,1.8,70,30-03-82,Aranjuez
2010,a003,Racing Santander,1,Fabio Coltorti,SUI,G,1.97,95,03-12-80,Kriens
2010,a003,Racing Santander,2,Henrique,BRA,D,1.85,73,14-10-86,Marechal Cândido Róndon
2010,a003,Racing Santander,3,Oriol,ESP,D,1.83,70,23-05-81,Sabadell
2010,a003,Racing Santander,4,Mehdi Lacen,ALG,M,1.76,74,15-03-84,Versailles
2010,a003,Racing Santander,5,Christian,ESP,D,1.82,77,15-10-85,Santander
2010,a003,Racing Santander,6,José Ángel Crespo,ESP,D,1.83,72,09-02-87,Seville
2010,a003,Racing Santander,7,Mohamed Tchité,BEL,F,1.76,69,31-01-84,Bujumbura
2010,a003,Racing Santander,8,Gonzalo Colsa,ESP,M,1.85,77,11-05-79,Ramales de la Victoria
2010,a003,Racing Santander,9,Iván Bolado,ESP,F,1.8,75,03-07-89,Santander
2010,a003,Racing Santander,10,Pedro Munitis,ESP,F,1.67,70,19-06-75,Santander
2010,a003,Racing Santander,11,Óscar Serrano,ESP,M,1.75,73,30-09-81,Blanes
2010,a003,Racing Santander,12,Nasief Morris,RSA,D,1.76,74,16-04-81,Cape Town
2010,a003,Racing Santander,13,Toño,ESP,G,1.82,81,17-12-79,Alicante
2010,a003,Racing Santander,14,Pablo Pinillos,ESP,D,1.73,71,09-07-74,Logroño
2010,a003,Racing Santander,15,Xisco,ESP,F,1.86,84,27-06-86,Palma de Mallorca
2010,a003,Racing Santander,17,Manuel Arana,ESP,M,1.75,72,03-12-84,Seville
2010,a003,Racing Santander,18,Edu Bedia,ESP,M,1.84,74,23-03-89,Santander
2010,a003,Racing Santander,19,Marc Torrejón,ESP,D,1.87,87,18-02-86,Barcelona
2010,a003,Racing Santander,21,Papakouli Diop,SEN,M,1.8,73,19-03-86,Kaolack
2010,a003,Racing Santander,22,José Moratón,ESP,D,1.86,78,14-07-79,Santander
2010,a003,Racing Santander,23,Toni Moral,ESP,M,1.77,72,29-08-81,Terrassa
2010,a003,Racing Santander,24,Luis García,ESP,F,1.77,74,24-06-78,Badalona
2010,a003,Racing Santander,26,Luisma,ESP,M,1.79,65,11-08-89,Noja
2010,a003,Racing Santander,27,Sergio Canales,ESP,M,1.76,65,16-02-91,Santander
2010,a003,Racing Santander,28,Osmar Barba,ESP,D,1.92,84,08-06-88,Santoña
2010,a003,Racing Santander,29,Juan Luis Cortijo,ESP,D,1.74,64,28-03-86,Santander
2010,a003,Racing Santander,31,Mario Fernández,ESP,G,1.84,74,30-04-88,Santander
2010,a003,Racing Santander,32,Dani Álvarez,ESP,M,1.78,75,05-02-87,Grado
2010,a003,Racing Santander,33,Gonzalo,ESP,D,1.76,72,05-10-89,Santander
2010,a003,Racing Santander,35,Uri,ESP,F,1.69,67,29-10-86,Olot
2010,a003,Racing Santander,37,José Picón,ESP,D,1.82,67,13-05-88,Santander
2010,a003,Racing Santander,9,Juanjo,ESP,F,1.85,76,28-10-85,Santander
2010,a003,Racing Santander,20,László Sepsi,ROU,D,1.79,73,07-06-87,Luduş
2010,a003,Racing Santander,30,Mario Ortiz,ESP,M,1.78,65,24-03-89,Santander
2010,a003,Racing Santander,9,Alexandre Geijo,SUI,F,1.84,80,05-09-82,Geneva
2010,a003,Racing Santander,20,Iván Bolado,ESP,F,1.8,75,03-07-89,Santander
2010,a003,Real Madrid,1,Iker Casillas,ESP,G,1.85,79,20-05-81,Madrid
2010,a003,Real Madrid,2,Álvaro Arbeloa,ESP,D,1.83,76,17-01-83,Salamanca
2010,a003,Real Madrid,3,Pepe,POR,D,1.86,72,26-02-83,Maceió
2010,a003,Real Madrid,4,Sergio Ramos,ESP,D,1.83,73,30-03-86,Camas
2010,a003,Real Madrid,5,Fernando Gago,ARG,M,1.78,69,10-04-86,Ciudadela
2010,a003,Real Madrid,6,Mahamadou Diarra,MLI,M,1.83,76,18-05-81,Bamako
2010,a003,Real Madrid,7,Raúl,ESP,F,1.8,68,27-06-77,Madrid
2010,a003,Real Madrid,8,Kaká,BRA,M,1.86,83,22-04-82,Brasília
2010,a003,Real Madrid,9,Cristiano Ronaldo,POR,F,1.86,75,05-02-85,Funchal
2010,a003,Real Madrid,10,Lassana Diarra,FRA,M,1.73,68,10-03-85,Paris
2010,a003,Real Madrid,11,Karim Benzema,FRA,F,1.82,74,19-12-87,Lyon
2010,a003,Real Madrid,12,Marcelo,BRA,D,1.74,73,12-05-88,Rio de Janeiro
2010,a003,Real Madrid,13,Jerzy Dudek,POL,G,1.87,78,23-03-73,Rybnik
2010,a003,Real Madrid,14,Guti,ESP,M,1.85,76,31-10-76,Madrid
2010,a003,Real Madrid,15,Royston Drenthe,NED,D,1.67,67,08-04-87,Rotterdam
2010,a003,Real Madrid,18,Raúl Albiol,ESP,D,1.87,74,04-09-85,Valencia
2010,a003,Real Madrid,19,Ezequiel Garay,ARG,D,1.89,83,10-10-86,Rosario
2010,a003,Real Madrid,20,Gonzalo Higuaín,ARG,F,1.84,75,10-12-87,Brest
2010,a003,Real Madrid,21,Christoph Metzelder,GER,D,1.94,84,05-11-80,Halten
2010,a003,Real Madrid,22,Xabi Alonso,ESP,M,1.83,75,25-11-81,Tolosa
2010,a003,Real Madrid,23,Rafael van der Vaart,NED,M,1.75,74,11-02-83,Heemskerk
2010,a003,Real Madrid,24,Esteban Granero,ESP,M,1.79,77,02-07-87,Madrid
2010,a003,Real Madrid,26,Antonio Adán,ESP,G,1.89,91,13-05-87,Madrid
2010,a003,Real Madrid,27,Javier Acuña,PAR,F,1.75,70,23-06-88,Asunción
2010,a003,Real Madrid,28,Marcos Alonso,ESP,D,1.88,85,28-12-90,Madrid
2010,a003,Real Madrid,30,Pedro Mosquera,ESP,M,1.83,77,21-04-88,La Coruña
2010,a003,Real Madrid,32,David Mateos,ESP,D,1.9,82,22-04-87,Madrid
2010,a003,Real Madrid,33,Rodrigo Moreno,ESP,F,1.8,74,06-03-91,Rio de Janeiro
2010,a003,Real Madrid,34,Raúl Ruiz,ESP,F,1.78,56,25-03-90,Alicante
2010,a003,Real Madrid,35,Tomás Mejías,ESP,G,1.94,83,30-01-89,Madrid
2010,a003,Real Madrid,36,Juanfran,ESP,F,1.78,69,27-04-87,Madrid
2010,a003,Real Madrid,17,Ruud van Nistelrooy,NED,F,1.88,80,01-07-76,Geffen
2010,a003,Sevilla,1,Andrés Palop,ESP,G,1.84,75,22-10-73,Valencia
2010,a003,Sevilla,2,Federico Fazio,ARG,D,1.95,85,17-03-87,Buenos Aires
2010,a003,Sevilla,3,Ivica Dragutinović,SRB,D,1.86,84,13-11-75,Čačak
2010,a003,Sevilla,4,Sébastien Squillaci,FRA,D,1.84,76,11-08-80,Toulon
2010,a003,Sevilla,5,Aldo Duscher,ARG,M,1.74,72,22-03-79,Esquel
2010,a003,Sevilla,6,Adriano,BRA,M,1.72,67,26-10-84,Curitiba
2010,a003,Sevilla,7,Jesús Navas,ESP,M,1.7,60,21-11-85,Los Palacios
2010,a003,Sevilla,8,Didier Zokora,CIV,M,1.79,72,14-12-80,Abidjan
2010,a003,Sevilla,10,Luís Fabiano,BRA,F,1.83,81,08-11-80,Campinas
2010,a003,Sevilla,11,Renato,BRA,M,1.77,71,15-05-79,Santa Mercedes
2010,a003,Sevilla,12,Frédéric Kanouté,MLI,F,1.92,82,02-09-77,Sainte-Foy-le-Grande
2010,a003,Sevilla,13,Javi Varas,ESP,G,1.82,73,10-09-82,Seville
2010,a003,Sevilla,14,Julien Escudé,FRA,D,1.83,79,17-08-79,Chartres
2010,a003,Sevilla,15,Marius Stankevičius,LTU,M,1.89,83,15-07-81,Kaunas
2010,a003,Sevilla,16,Diego Capel,ESP,M,1.73,67,16-02-88,Albox
2010,a003,Sevilla,18,Fernando Navarro,ESP,D,1.78,70,25-06-82,Barcelona
2010,a003,Sevilla,19,Álvaro Negredo,ESP,F,1.86,85,20-08-85,Madrid
2010,a003,Sevilla,20,Tom De Mul,BEL,M,1.78,67,04-03-86,Kapellen
2010,a003,Sevilla,21,Lautaro Acosta,ARG,M,1.68,68,14-03-88,Glew
2010,a003,Sevilla,22,N'Dri Romaric,CIV,M,1.87,88,04-06-83,Abidjan
2010,a003,Sevilla,23,Lolo,ESP,D,1.82,80,22-08-84,Huelva
2010,a003,Sevilla,24,Abdoulay Konko,FRA,M,1.82,71,09-03-84,Marseille
2010,a003,Sevilla,25,Diego Perotti,ARG,F,1.75,67,26-07-88,Moreno
2010,a003,Sevilla,26,Dani Jiménez,ESP,G,1.79,72,05-03-90,Lebrija
2010,a003,Sevilla,27,Enrique Carreño,ESP,F,1.83,80,27-11-86,Utrera
2010,a003,Sevilla,28,Cala,ESP,D,1.85,78,26-11-89,Lebrija
2010,a003,Sevilla,29,Juan Martin,ESP,G,1.8,73,18-02-89,Real de la Jara
2010,a003,Sevilla,30,José Carlos,ESP,F,1.77,68,17-07-87,Ríotinto
2010,a003,Sevilla,31,Rodri,ESP,F,1.74,64,06-06-90,Soria
2010,a003,Sevilla,32,José Campaña,ESP,M,1.76,55,30-05-93,Seville
2010,a003,Sevilla,33,Manuel Redondo,ESP,D,1.81,60,11-01-85,Seville
2010,a003,Sevilla,34,Marc Valiente,ESP,D,1.84,71,29-03-87,Granollers
2010,a003,Sevilla,36,Luis Alberto,ESP,F,1.82,70,28-09-92,Jerez de la Frontera
2010,a003,Sevilla,37,Antonio Luna,ESP,D,1.77,68,17-03-91,Son Servera
2010,a003,Sevilla,15,Ernesto Javier Chevantón,URU,F,1.74,68,12-08-80,Juan Lacaze
2010,a003,Sevilla,17,Sergio Sánchez,ESP,D,1.85,78,03-04-86,Matarò
2010,a003,Sevilla,9,Arouna Koné,CIV,F,1.81,81,11-11-83,Anyama
2010,a003,Sporting Gijón,1,Juan Pablo,ESP,G,1.87,83,02-09-78,León
2010,a003,Sporting Gijón,2,Alberto Botķa,ESP,D,1.87,75,27-01-89,Alquerias
2010,a003,Sporting Gijón,3,José Įngel,ESP,D,1.82,77,05-09-89,Gijón
2010,a003,Sporting Gijón,5,Alberto Rivera,ESP,M,1.7,68,19-02-78,Puertollano
2010,a003,Sporting Gijón,6,Carmelo,ESP,M,1.8,70,09-07-83,Las Palmas
2010,a003,Sporting Gijón,7,Pedro,ESP,M,1.8,74,10-03-84,Gijón
2010,a003,Sporting Gijón,8,Milan Smiljanić,SRB,M,1.83,78,19-11-86,Kalmar
2010,a003,Sporting Gijón,9,Mate Bilić,CRO,F,1.85,81,23-10-80,Split
2010,a003,Sporting Gijón,10,Francisco José Maldonado,ESP,M,1.75,76,02-06-81,San Fernando
2010,a003,Sporting Gijón,11,Alberto Lora,ESP,M,1.68,67,25-03-87,Móstoles
2010,a003,Sporting Gijón,12,Gregory Arnolin,FRA,D,1.87,89,10-11-80,Livry-Gargan
2010,a003,Sporting Gijón,13,Ivįn Cuéllar,ESP,G,1.85,75,25-05-84,Mérida
2010,a003,Sporting Gijón,14,Ivįn Hernįndez,ESP,M,1.85,80,27-02-80,Madrid
2010,a003,Sporting Gijón,15,Roberto Canella,ESP,M,1.8,68,07-02-88,Pola de Laviana
2010,a003,Sporting Gijón,16,Gerard,ESP,D,1.86,72,08-10-78,Manlleu
2010,a003,Sporting Gijón,17,Diego Castro,ESP,F,1.74,71,02-07-82,Pontevedra
2010,a003,Sporting Gijón,18,Luis Morįn,ESP,F,1.72,67,26-07-87,Luanco
2010,a003,Sporting Gijón,19,Diego Camacho,ESP,M,1.85,84,03-10-76,Madrid
2010,a003,Sporting Gijón,20,Miguel de las Cuevas,ESP,M,1.75,70,19-06-86,Alicante
2010,a003,Sporting Gijón,21,Kike Mateo,ESP,M,1.8,72,30-12-79,Murcia
2010,a003,Sporting Gijón,22,Rafael Sastre,ESP,D,1.79,75,22-10-75,Benissalem
2010,a003,Sporting Gijón,23,David Barral,ESP,F,1.83,78,10-05-83,Cįdiz
2010,a003,Sporting Gijón,24,Sergio Matabuena,ESP,D,1.85,79,12-02-79,Santander
2010,a003,Sporting Gijón,26,Alain,ESP,D,1.84,73,13-11-89,Gijón
2010,a003,Sporting Gijón,28,Marcos Landeira,ESP,M,1.82,80,12-05-87,Gijón
2010,a003,Sporting Gijón,30,Pedro Orfila,ESP,D,1.75,67,06-03-88,Luanco
2010,a003,Sporting Gijón,31,Cristian Portilla,ESP,D,1.78,76,28-08-88,Santander
2010,a003,Sporting Gijón,32,Raśl,ESP,G,1.81,75,01-11-86,San Romįn de Cayón
2010,a003,Sporting Gijón,33,Guille,ESP,M,1.7,72,11-01-87,Murcia
2010,a003,Sporting Gijón,34,Sergio Sįnchez Izquierdo,ESP,G,1.81,81,27-09-86,Madrid
2010,a003,Sporting Gijón,36,Borja Navarro,ESP,D,1.75,71,14-05-90,Gijón
2010,a003,Sporting Gijón,37,Sergio Įlvarez,ESP,M,1.8,65,23-01-92,Avilés
2010,a003,Sporting Gijón,38,Juan Muńiz,ESP,M,1.78,74,13-03-92,Gijón
2010,a003,Sporting Gijón,8,Mķchel,ESP,M,1.83,72,09-11-85,Pola de Lena
2010,a003,Sporting Gijón,4,Andreu,ESP,M,1.79,67,17-06-83,Barcelona
2010,a003,Tenerife,1,Luis García,ESP,G,1.85,80,23-04-79,Toledo
2010,a003,Tenerife,2,Marc Bertrán,ESP,D,1.81,78,22-05-82,Barcelona
2010,a003,Tenerife,3,Héctor,ESP,D,1.75,75,31-03-85,Fuerteventura
2010,a003,Tenerife,4,Carlos Bellvis,ESP,M,1.69,68,24-04-85,Valencia
2010,a003,Tenerife,5,Manolo,ESP,M,1.88,78,15-06-80,Bigastro
2010,a003,Tenerife,6,Pablo Sicilia,ESP,D,1.82,83,10-09-81,Las Palmas
2010,a003,Tenerife,7,Nino,ESP,F,1.69,68,10-06-80,Almería
2010,a003,Tenerife,8,Ricardo,ESP,M,1.86,67,08-02-83,Santa Cruz de Tenerife
2010,a003,Tenerife,9,Ángel,ESP,F,1.72,68,26-04-87,Santa Cruz de Tenerife
2010,a003,Tenerife,10,Ayoze,ESP,M,1.72,64,22-11-85,Puerto de La Cruz
2010,a003,Tenerife,11,Gaizka Saizar,ESP,F,1.75,73,22-07-80,Oiartzun
2010,a003,Tenerife,13,Sergio Aragoneses,ESP,G,1.83,80,01-02-77,Porriño
2010,a003,Tenerife,14,Daniel Ngom Kome,CMR,M,1.72,69,19-05-80,Bangou
2010,a003,Tenerife,15,Román Martínez,ARG,M,1.84,79,27-03-83,Morón
2010,a003,Tenerife,17,Juanlu,ESP,M,1.78,71,07-02-84,Córdoba
2010,a003,Tenerife,19,Ezequiel Luna,ARG,D,1.78,74,19-11-86,Villa Gobernador Gálvez
2010,a003,Tenerife,20,Richi,ESP,F,1.87,77,14-04-77,Madrid
2010,a003,Tenerife,21,Alejandro Alfaro,ESP,M,1.73,68,23-11-86,La Palma del Condado
2010,a003,Tenerife,22,Dinei,BRA,F,1.86,78,11-11-83,São Domingos
2010,a003,Tenerife,23,Mikel Alonso,ESP,M,1.83,75,16-05-80,Tolosa
2010,a003,Tenerife,24,José Antonio Culebras,ESP,D,1.85,80,16-01-79,Puertollano
2010,a003,Tenerife,26,Aitor Núñez,ESP,D,1.78,70,02-10-87,Madrid
2010,a003,Tenerife,27,Julián Omar,ESP,M,1.75,65,26-01-88,Santa Cruz de Tenerife
2010,a003,Tenerife,31,Toño Ramírez,ESP,G,1.89,83,23-11-86,Logroño
2010,a003,Valencia,1,César Sánchez,ESP,G,1.85,82,02-09-71,Coria
2010,a003,Valencia,2,Bruno Saltor,ESP,D,1.81,76,01-10-80,Barcelona
2010,a003,Valencia,3,Hedwiges Maduro,NED,M,1.85,79,13-02-85,Almere
2010,a003,Valencia,4,David Navarro,ESP,D,1.88,82,25-05-80,Valencia
2010,a003,Valencia,5,Carlos Marchena,ESP,D,1.83,78,31-07-79,Las Cabezas
2010,a003,Valencia,6,David Albelda,ESP,M,1.81,77,01-09-77,Alzira
2010,a003,Valencia,7,David Villa,ESP,F,1.75,69,03-12-81,Langreo
2010,a003,Valencia,8,Rubén Baraja,ESP,M,1.8,75,11-07-75,Valladolid
2010,a003,Valencia,9,Nikola Žigić,SRB,F,2.02,90,25-09-80,Bačka Topola
2010,a003,Valencia,10,Juan Mata,ESP,F,1.7,63,28-04-88,Burgos
2010,a003,Valencia,13,Miguel Ángel Moyá,ESP,G,1.85,75,02-04-84,Binissalem
2010,a003,Valencia,14,Vicente,ESP,M,1.75,72,16-07-81,Valencia
2010,a003,Valencia,15,Ángel Dealbert,ESP,D,1.85,78,01-01-83,Castellón
2010,a003,Valencia,17,Joaquín,ESP,M,1.79,75,21-07-81,Puerto de Santa Maria
2010,a003,Valencia,18,Manuel Fernandes,POR,M,1.76,75,05-02-86,Lisbon
2010,a003,Valencia,19,Pablo Hernández,ESP,M,1.73,64,11-04-85,Castellón
2010,a003,Valencia,20,Alexis,ESP,D,1.83,75,04-08-85,Málaga
2010,a003,Valencia,21,David Silva,ESP,M,1.7,67,08-01-86,Arguineguín
2010,a003,Valencia,22,Jérémy Mathieu,FRA,D,1.9,82,29-10-83,Luxeuil-les-Bains
2010,a003,Valencia,23,Miguel,POR,D,1.79,78,04-01-80,Lisbon
2010,a003,Valencia,24,Éver Banega,ARG,M,1.74,69,29-06-88,Rosario
2010,a003,Valencia,25,Alejandro Domínguez,ARG,F,1.73,71,10-06-81,Lanús
2010,a003,Valencia,28,Jordi Alba,ESP,D,1.65,63,21-03-89,L'Hospitalet de Llobregat
2010,a003,Valencia,29,Daniel Olcina,ESP,F,1.79,77,25-02-89,Valencia
2010,a003,Valencia,30,Míchel,ESP,F,1.81,69,29-07-88,Valencia
2010,a003,Valencia,31,Salva,ESP,G,1.78,75,19-02-88,Castellón
2010,a003,Valencia,32,Sergio Garabato,ESP,G,1.87,98,16-05-89,Valencia
2010,a003,Valencia,33,Carles Martínez,ESP,M,1.75,65,03-01-88,Valencia
2010,a003,Valencia,34,Arturo,ESP,D,1.8,75,13-03-89,Castellón
2010,a003,Valencia,35,David Tímor,ESP,M,1.85,77,17-10-89,Valencia
2010,a003,Valencia,36,Ximo Forner,ESP,M,1.8,69,27-01-90,Castellón
2010,a003,Valencia,37,Borja Navarro,ESP,D,1.79,71,05-01-89,
2010,a003,Valencia,38,Sergio Cuesta,ESP,D,1.74,72,01-08-91,
2010,a003,Valencia,39,Iván Rubio,ESP,M,1.7,70,01-03-91,Valencia
2010,a003,Valencia,40,Isco,ESP,F,1.76,80,21-04-92,Valencia
2010,a003,Valencia,41,Carles,ESP,F,1.67,69,22-11-92,Valencia
2010,a003,Valencia,42,Enrique Tortosa,ESP,M,1.75,72,02-10-91,
2010,a003,Valencia,43,Lillo,ESP,D,1.76,76,27-03-89,Alicante
2010,a003,Valencia,46,Víctor Fernández,ESP,D,1.75,69,25-08-87,Santander
2010,a003,Valencia,55,Dani Hernández,VEN,G,1.96,87,21-10-85,Caracas
2010,a003,Valencia,56,Joel,ESP,D,1.8,72,20-09-92,Torrent
2010,a003,Valencia,25,Nacho González,URU,M,1.8,73,14-05-82,Montevideo
2010,a003,Valencia,16,Miku,VEN,M,1.85,80,19-08-85,Caracas
2010,a003,Valencia,11,Asier Del Horno,ESP,D,1.83,72,19-01-81,Barakaldo
2010,a003,Valladolid,1,Justo Villar,PAR,G,1.8,80,30-06-77,Cerrito
2010,a003,Valladolid,2,Antonio Barragán,ESP,D,1.82,76,12-06-87,Pontedeume
2010,a003,Valladolid,3,Alberto Marcos,ESP,D,1.73,76,15-02-74,Camarma
2010,a003,Valladolid,4,Nivaldo,BRA,D,1.87,75,23-06-80,Feira de Santana
2010,a003,Valladolid,5,Haris Medunjanin,BIH,M,1.88,78,08-03-85,Sarajevo
2010,a003,Valladolid,6,Pelé,POR,M,1.87,80,14-09-87,Porto
2010,a003,Valladolid,7,Nauzet Alemán,ESP,M,1.78,71,25-02-85,Las Palmas
2010,a003,Valladolid,8,Javier Baraja,ESP,D,1.79,79,24-08-80,Valladolid
2010,a003,Valladolid,9,Manucho,ANG,F,1.88,83,07-03-83,Luanda
2010,a003,Valladolid,10,Borja Fernández,ESP,M,1.88,83,14-01-81,Orense
2010,a003,Valladolid,11,Alberto Bueno,ESP,F,1.78,65,20-03-88,Madrid
2010,a003,Valladolid,12,Henrique Sereno,POR,D,1.88,78,18-05-85,Elvas
2010,a003,Valladolid,13,Fabricio,ESP,G,1.85,77,31-12-87,Las Palmas
2010,a003,Valladolid,14,Héctor Font,ESP,M,1.7,66,15-06-84,Villarreal
2010,a003,Valladolid,15,Asier Del Horno,ESP,D,1.83,72,19-01-81,Barakaldo
2010,a003,Valladolid,16,Pedro López,ESP,D,1.74,72,01-01-83,Valencia
2010,a003,Valladolid,17,Luis Prieto,ESP,D,1.81,75,19-02-79,Bilbao
2010,a003,Valladolid,18,Álvaro Rubio,ESP,M,1.78,80,18-04-79,Logroño
2010,a003,Valladolid,19,Jonathan Sesma,ESP,M,1.75,65,14-11-78,Las Palmas
2010,a003,Valladolid,20,Fabián Canobbio,URU,M,1.79,75,08-03-80,Montevideo
2010,a003,Valladolid,21,Sisi,ESP,M,1.68,60,22-04-86,Albacete
2010,a003,Valladolid,22,Diego Costa,BRA,F,1.86,78,07-10-88,Lagarto
2010,a003,Valladolid,23,Marquitos,ESP,M,1.74,67,21-03-87,Sant Antoni de Portmany
2010,a003,Valladolid,24,César Arzo,ESP,M,1.81,80,21-01-86,Villarreal
2010,a003,Valladolid,25,Jacobo,ESP,G,1.93,82,10-07-83,Valladolid
2010,a003,Valladolid,26,Yuri,ESP,D,1.81,80,10-02-90,San Sebastián
2010,a003,Valladolid,27,Carlos Lázaro,ESP,M,1.79,76,13-11-90,Olmedo
2010,a003,Valladolid,28,Aridane,ESP,D,1.86,77,23-03-89,Fuerteventura
2010,a003,Valladolid,29,Sergio García,ESP,M,1.72,66,08-08-89,Zamora
2010,a003,Valladolid,30,Quique,ESP,F,1.75,67,16-05-90,Valladolid
2010,a003,Valladolid,31,Javi Jiménez,ESP,G,1.83,77,08-06-87,Logroño
