Season,League,Club,Number,Name,Nat,Pos,Height,Weight,Date of Birth,Birth Place
2013,a002,Manchester City,34,Nigel de Jong,NED,M,1.74,72,30-11-84,Amsterdam
2013,a002,Manchester City,14,Roque Santa Cruz,PAR,F,1.87,80,16-08-81,Asunción
2013,a002,Manchester City,15,Stefan Savić,MNE,D,1.86,73,08-01-91,Belgrade
2013,a002,Manchester City,48,Ryan McGivern,NIR,D,1.78,74,08-01-90,Newry
2013,a002,Manchester City,37,Gunnar Nielsen,FRO,G,1.91,89,07-10-86,Tórshavn
2013,a002,Manchester City,49,Luca Scapuzzi,ITA,F,1.82,75,15-04-91,Milan
2013,a002,Manchester City,43,Alex Nimely,ENG,F,1.8,72,11-05-91,Monrovia
2013,a002,Manchester City,61,Jérémy Helan,FRA,M,1.81,76,09-05-92,Clichy
2013,a002,Manchester City,57,Reece Wabara,ENG,D,1.82,73,28-12-91,Stoke Heath
2013,a002,Manchester City,45,Mario Balotelli,ITA,F,1.89,88,12-08-90,Palermo
2013,a002,Manchester City,51,Adam Drury,ENG,F,1.79,69,21-09-93,Grimsby
2013,a002,Manchester United,1,David De Gea,ESP,G,1.92,82,07-11-90,Madrid
2013,a002,Manchester United,2,Rafael,BRA,D,1.72,65,09-07-90,Petrópolis
2013,a002,Manchester United,3,Patrice Evra,FRA,D,1.75,76,15-05-81,Dakar
2013,a002,Manchester United,4,Phil Jones,ENG,D,1.8,71,21-02-92,Preston
2013,a002,Manchester United,5,Rio Ferdinand,ENG,D,1.89,82,7-11-78,Peckham
2013,a002,Manchester United,6,Jonny Evans,NIR,D,1.88,77,02-01-88,Belfast
2013,a002,Manchester United,7,Luis Antonio Valencia,ECU,M,1.81,78,04-08-85,Lago Agrio
2013,a002,Manchester United,8,Anderson,BRA,M,1.76,69,13-04-88,Porto Alegre
2013,a002,Manchester United,10,Wayne Rooney,ENG,F,1.78,78,24-10-85,Croxteth
2013,a002,Manchester United,11,Ryan Giggs,WAL,M,1.8,68,29-11-73,Cardiff
2013,a002,Manchester United,12,Chris Smalling,ENG,D,1.93,90,22-11-89,Greenwich
2013,a002,Manchester United,13,Anders Lindegaard,DEN,G,1.93,80,13-04-84,Odense
2013,a002,Manchester United,14,Javier Hernández,MEX,F,1.72,62,01-06-88,Guadalajara
2013,a002,Manchester United,15,Nemanja Vidić,SRB,D,1.88,82,21-10-81,Užice
2013,a002,Manchester United,16,Michael Carrick,ENG,M,1.86,74,28-07-81,Wallsend
2013,a002,Manchester United,17,Nani,POR,M,1.75,66,17-11-86,Praia
2013,a002,Manchester United,18,Ashley Young,ENG,M,1.75,65,09-07-85,Stevenage
2013,a002,Manchester United,19,Danny Welbeck,ENG,F,1.85,73,26-11-90,Manchester
2013,a002,Manchester United,20,Robin van Persie,NED,F,1.83,71,06-08-83,Rotterdam
2013,a002,Manchester United,22,Paul Scholes,ENG,M,1.7,72,16-11-74,Salford
2013,a002,Manchester United,23,Tom Cleverley,ENG,M,1.75,67,12-08-89,Basingstoke
2013,a002,Manchester United,24,Darren Fletcher,SCO,M,1.83,83,01-02-84,Edinburgh
2013,a002,Manchester United,25,Nick Powell,ENG,M,1.83,66,23-03-94,Crewe
2013,a002,Manchester United,26,Shinji Kagawa,JPN,M,1.72,63,17-03-89,Hyogo
2013,a002,Manchester United,28,Alexander Büttner,NED,D,1.76,72,11-02-89,Doetinchem
2013,a002,Manchester United,34,Larnell Cole,ENG,M,1.68,63,9-3-93,Manchester
2013,a002,Manchester United,35,Jesse Lingard,ENG,M,1.68,58,15-12-92,Warrington
2013,a002,Manchester United,36,Marnick Vermijl,BEL,D,1.8,70,13-01-92,Peer
2013,a002,Manchester United,39,Tom Thorpe,ENG,D,1.88,89,13-01-93,Manchester
2013,a002,Manchester United,40,Ben Amos,ENG,G,1.85,83,10-04-90,Macclesfield
2013,a002,Manchester United,42,Tyler Blackett,ENG,D,1.86,76,02-04-94,Manchester
2013,a002,Manchester United,44,Adnan Januzaj,BEL,M,1.8,75,05-02-95,Brussels
2013,a002,Manchester United,46,Ryan Tunnicliffe,ENG,M,1.83,80,30-12-92,Bury
2013,a002,Manchester United,48,Will Keane,ENG,F,1.78,78,11-01-93,Stockport
2013,a002,Manchester United,49,Frédéric Veseli,SUI,D,1.83,80,20-11-92,Renens
2013,a002,Manchester United,50,Sam Johnstone,ENG,G,1.93,85,25-03-93,Preston
2013,a002,Manchester United,9,Dimitar Berbatov,BUL,F,1.88,79,30-01-81,Blagoevgrad
2013,a002,Manchester United,33,Bebé,POR,F,1.9,75,12-07-90,Agualva-Cacém
2013,a002,Manchester United,21,Ángelo Henríquez,CHI,F,1.8,77,13-04-94,Santiago
2013,a002,Manchester United,41,Joshua King,NOR,F,1.8,74,15-01-92,Oslo
2013,a002,Manchester United,38,Michael Keane,ENG,D,1.72,68,11-01-93,Stockport
2013,a002,Manchester United,37,Robbie Brady,IRL,M,1.75,69,14-01-92,Dublin
2013,a002,Manchester United,31,Scott Wootton,ENG,D,1.88,78,12-09-91,Birkenhead
2013,a002,Manchester United,27,Federico Macheda,ITA,F,1.83,76,22-08-91,Rome
2013,a002,Manchester United,45,Davide Petrucci,ITA,M,1.88,88,17-10-91,Rome
2013,a002,Newcastle United,1,Tim Krul,NED,G,1.88,74,03-04-88,Den Haag
2013,a002,Newcastle United,2,Fabricio Coloccini,ARG,D,1.83,78,22-01-82,Córdoba
2013,a002,Newcastle United,3,Davide Santon,ITA,D,1.87,77,2-1-91,Portomaggiore
2013,a002,Newcastle United,4,Yohan Cabaye,FRA,M,1.75,72,14-01-86,Tourcoing
2013,a002,Newcastle United,5,Danny Simpson,ENG,D,1.73,74,04-01-87,Salford
2013,a002,Newcastle United,6,Michael Williamson,ENG,D,1.91,84,08-11-83,Stoke-on-Trent
2013,a002,Newcastle United,7,Moussa Sissoko,FRA,M,1.87,83,16-08-89,Le Blanc Mesnil
2013,a002,Newcastle United,8,Vurnon Anita,NED,D,1.66,63,04-04-89,Willemstad
2013,a002,Newcastle United,9,Papiss Demba Cissé,SEN,F,1.83,73,03-06-85,Dakar
2013,a002,Newcastle United,10,Hatem Ben Arfa,FRA,F,1.78,65,07-03-87,Clamart
2013,a002,Newcastle United,11,Yoan Gouffran,FRA,F,1.75,70,25-05-86,Villeneuve-st-Georges
2013,a002,Newcastle United,13,Mapou Yanga-Mbiwa,FRA,D,1.84,77,15-05-89,Bangui
2013,a002,Newcastle United,14,James Perch,ENG,D,1.8,72,28-09-85,Mansfield
2013,a002,Newcastle United,15,Dan Gosling,ENG,M,1.78,71,02-02-90,Brixham
2013,a002,Newcastle United,16,Ryan Taylor,ENG,D,1.73,75,19-08-84,Liverpool
2013,a002,Newcastle United,17,Romain Amalfitano,FRA,M,1.75,69,27-08-89,Nice
2013,a002,Newcastle United,18,Jonás Gutiérrez,ARG,M,1.82,70,05-07-82,Sáenz Peña
2013,a002,Newcastle United,19,Massadio Haïdara,SEN,D,1.79,75,02-12-92,Trappes
2013,a002,Newcastle United,20,Gaël Bigirimana,BDI,M,1.73,68,22-10-93,Bujumbura
2013,a002,Newcastle United,21,Robert Elliot,IRL,G,1.9,98,30-04-86,Chatham
2013,a002,Newcastle United,22,Sylvain Marveaux,FRA,M,1.72,66,15-04-86,Vannes
2013,a002,Newcastle United,23,Shola Ameobi,NGA,F,1.91,84,12-10-81,Zaria
2013,a002,Newcastle United,24,Cheik Ismael Tioté,CIV,M,1.8,79,21-06-86,Yamoussoukro
2013,a002,Newcastle United,25,Gabriel Obertan,FRA,F,1.86,79,26-02-89,Pantin
2013,a002,Newcastle United,26,Mathieu Debuchy,FRA,D,1.77,74,28-07-85,Fretin
2013,a002,Newcastle United,27,Steven Taylor,ENG,D,1.88,81,23-01-86,Greenwich
2013,a002,Newcastle United,28,Sammy Ameobi,ENG,F,1.9,66,01-05-92,Newcastle upon Tyne
2013,a002,Newcastle United,29,Haris Vučkić,SVN,M,1.88,80,21-08-92,Ljubljana
2013,a002,Newcastle United,31,Shane Ferguson,NIR,M,1.8,67,12-07-91,Derry
2013,a002,Newcastle United,33,Curtis Good,AUS,D,1.87,85,23-03-93,Melbourne
2013,a002,Newcastle United,34,James Tavernier,ENG,D,1.76,70,31-10-91,Bradford
2013,a002,Newcastle United,37,Steve Harper,ENG,G,1.88,82,14-03-75,Easington
2013,a002,Newcastle United,42,Jak Alnwick,ENG,G,1.88,82,17-06-93,Prudhoe
2013,a002,Newcastle United,44,Remie Streete,ENG,D,1.87,83,02-11-94,South Shields
2013,a002,Newcastle United,49,Adam Campbell,ENG,F,1.7,73,01-01-95,North Shields
2013,a002,Newcastle United,50,Steven Logan,SCO,M,,,10-09-94,Carlisle
2013,a002,Newcastle United,51,Yven Moyo,CGO,M,1.75,70,15-03-92,Orléans
2013,a002,Newcastle United,41,Conor Newton,ENG,M,1.81,70,17-10-91,Whickham
2013,a002,Newcastle United,19,Demba Ba,SEN,F,1.89,83,25-05-85,Sèvres
2013,a002,Newcastle United,32,Xisco,ESP,F,1.86,84,27-06-86,Palma de Mallorca
2013,a002,Newcastle United,36,Paul Dummett,WAL,D,1.78,65,26-09-91,Newcastle upon Tyne
2013,a002,Newcastle United,38,Bradden Inman,AUS,M,1.85,79,10-12-91,Adelaide
2013,a002,Newcastle United,39,Mehdi Abeid,ALG,M,1.78,77,06-08-92,Montreuil
2013,a002,Newcastle United,52,Dennis Knight,ENG,M,1.73,68,30-01-94,Newcastle upon Tyne
2013,a002,Newcastle United,30,Nile Ranger,ENG,F,1.88,84,11-04-91,Bounds Green
2013,a002,Norwich City,1,John Ruddy,ENG,G,1.96,97,24-10-86,St Ives
2013,a002,Norwich City,2,Russell Martin,SCO,D,1.83,74,04-01-86,Brighton
2013,a002,Norwich City,3,Steven Whittaker,SCO,D,1.85,87,16-06-84,Edinburgh
2013,a002,Norwich City,4,Bradley Johnson,ENG,M,1.78,68,28-04-87,Hackney
2013,a002,Norwich City,5,Sébastien Bassong,CMR,D,1.87,73,09-07-86,Paris
2013,a002,Norwich City,6,Michael Turner,ENG,D,1.93,85,09-11-83,Lewisham
2013,a002,Norwich City,7,Robert Snodgrass,SCO,F,1.82,77,07-09-87,Glasgow
2013,a002,Norwich City,8,Jonathan Howson,ENG,M,1.8,77,21-05-88,Leeds
2013,a002,Norwich City,9,Grant Holt,ENG,F,1.83,79,12-04-81,Carlisle
2013,a002,Norwich City,10,Simeon Jackson,CAN,F,1.7,72,28-03-87,Kingston
2013,a002,Norwich City,11,Andrew Surman,ENG,M,1.78,72,20-08-86,Johannesburg
2013,a002,Norwich City,12,Anthony Pilkington,IRL,F,1.83,76,06-06-88,Blackburn
2013,a002,Norwich City,14,Wesley Hoolahan,IRL,M,1.68,71,20-05-82,Dublin
2013,a002,Norwich City,15,David Fox,ENG,M,1.75,77,13-12-83,Stoke
2013,a002,Norwich City,17,Elliott Bennett,ENG,M,1.75,69,18-12-88,Telford
2013,a002,Norwich City,18,Javier Garrido,ESP,D,1.78,75,15-03-85,Irún
2013,a002,Norwich City,19,Luciano Becchio,ARG,F,1.87,85,28-12-83,Córdoba
2013,a002,Norwich City,20,Leon Barnett,ENG,D,1.85,71,30-11-85,Luton
2013,a002,Norwich City,21,Jacob Butterfield,ENG,M,1.8,78,10-06-90,Bradford
2013,a002,Norwich City,23,Marc Tierney,ENG,D,1.83,71,23-08-85,Prestwich
2013,a002,Norwich City,24,Ryan Bennett,ENG,D,1.88,70,06-03-90,Orsett
2013,a002,Norwich City,25,Chris Martin,ENG,F,1.78,73,04-11-88,Beccles
2013,a002,Norwich City,27,Alexander Tettey,NOR,M,1.8,68,04-04-86,Accra
2013,a002,Norwich City,28,Mark Bunn,ENG,G,1.83,77,16-11-84,Southgate
2013,a002,Norwich City,31,Jed Steer,ENG,G,1.88,89,23-09-92,Norwich
2013,a002,Norwich City,32,Korey Smith,ENG,M,1.83,78,31-01-91,Hatfield
2013,a002,Norwich City,33,George Francomb,ENG,D,1.8,73,08-09-91,Hackney
2013,a002,Norwich City,34,Josh Murphy,ENG,F,1.73,67,24-02-95,Wembley
2013,a002,Norwich City,35,Jacob Murphy,ENG,M,1.76,71,24-02-95,Wembley
2013,a002,Norwich City,42,Lee Camp,NIR,G,1.83,75,22-08-84,Derby
2013,a002,Norwich City,19,James Vaughan,ENG,F,1.8,80,14-07-88,Birmingham
2013,a002,Norwich City,22,Elliott Ward,ENG,D,1.85,83,19-01-85,Harrow
2013,a002,Norwich City,26,Simon Lappin,SCO,M,1.8,60,25-01-83,Glasgow
2013,a002,Norwich City,13,Declan Rudd,ENG,G,1.91,75,16-01-91,Diss
2013,a002,Norwich City,16,Steve Morison,WAL,F,1.88,76,29-08-83,Enfield
2013,a002,Norwich City,37,Harry Kane,ENG,F,1.83,65,28-07-93,Walthamstow
2013,a002,Norwich City,16,Kei Kamara,SLE,F,1.88,75,01-09-84,Lawndale
2013,a002,Queens Park Rangers,1,Robert Green,ENG,G,1.91,93,18-01-80,Chertsey
2013,a002,Queens Park Rangers,2,Samba Diakité,MLI,M,1.86,76,24-01-89,Montfermeil
2013,a002,Queens Park Rangers,3,Armand Traoré,SEN,D,1.85,82,08-10-89,Paris
2013,a002,Queens Park Rangers,4,Shaun Derry,ENG,M,1.83,82,06-12-77,Nottingham
2013,a002,Queens Park Rangers,5,Christopher Samba,CGO,D,1.93,91,28-03-84,Créteil
2013,a002,Queens Park Rangers,6,Clint Hill,ENG,D,1.83,73,19-10-78,Liverpool
2013,a002,Queens Park Rangers,7,Park Ji-Sung,KOR,M,1.75,70,25-02-81,Suwon
2013,a002,Queens Park Rangers,8,Andy Johnson,ENG,F,1.7,64,10-02-81,Bedford
2013,a002,Queens Park Rangers,10,Adel Taarabt,MAR,M,1.8,76,24-05-89,Taza
2013,a002,Queens Park Rangers,11,Shaun Wright-Phillips,ENG,M,1.66,64,25-10-81,Greenwich
2013,a002,Queens Park Rangers,12,Jamie Mackie,SCO,F,1.73,71,22-09-85,Dorking
2013,a002,Queens Park Rangers,13,Yoon Suk-Young,KOR,D,1.82,74,13-02-90,Suwon
2013,a002,Queens Park Rangers,14,Esteban Granero,ESP,M,1.79,77,02-07-87,Madrid
2013,a002,Queens Park Rangers,15,Nedum Onuoha,ENG,D,1.83,78,12-11-86,Warri
2013,a002,Queens Park Rangers,16,Jermaine Jenas,ENG,M,1.77,76,18-02-83,Nottingham
2013,a002,Queens Park Rangers,18,Loïc Rémy,FRA,F,1.84,76,02-01-87,Lyon
2013,a002,Queens Park Rangers,19,José Bosingwa,POR,D,1.83,75,24-08-82,Kinshasa
2013,a002,Queens Park Rangers,20,Fábio,BRA,D,1.72,65,09-07-90,Petrópolis
2013,a002,Queens Park Rangers,21,Tal Ben Haim,ISR,D,1.81,74,31-03-82,Rishon LeZion
2013,a002,Queens Park Rangers,23,Junior Hoilett,CAN,M,1.73,70,05-06-90,Brampton
2013,a002,Queens Park Rangers,24,Radek Černý,CZE,G,1.87,87,18-02-74,Prague
2013,a002,Queens Park Rangers,25,Bobby Zamora,ENG,F,1.83,74,16-01-81,Barking
2013,a002,Queens Park Rangers,26,Brian Murphy,IRL,G,1.83,83,07-05-83,Waterford
2013,a002,Queens Park Rangers,27,Michael Harriman,IRL,D,1.68,74,23-10-92,Chichester
2013,a002,Queens Park Rangers,28,Max Ehmer,GER,M,1.88,70,03-02-92,Frankfurt am Main
2013,a002,Queens Park Rangers,29,Andros Townsend,ENG,M,1.83,76,16-07-91,Whipps Cross
2013,a002,Queens Park Rangers,30,Frankie Sutherland,IRL,M,1.75,64,06-12-93,Hillingdon
2013,a002,Queens Park Rangers,33,Júlio César,BRA,G,1.86,79,03-09-79,Rio de Janeiro
2013,a002,Queens Park Rangers,37,Jay Bothroyd,ENG,F,1.91,83,05-05-82,Islington
2013,a002,Queens Park Rangers,38,Luke Young,ENG,D,1.83,78,19-07-79,Harlow
2013,a002,Queens Park Rangers,39,DJ Campbell,ENG,F,1.78,72,12-11-81,London
2013,a002,Queens Park Rangers,40,Stéphane Mbia,CMR,M,1.89,82,20-05-86,Yaoundé
2013,a002,Queens Park Rangers,16,Matthew Connolly,ENG,D,1.88,84,24-09-87,Barnet
2013,a002,Queens Park Rangers,18,Kieron Dyer,ENG,M,1.73,64,29-12-78,Ipswich
2013,a002,Queens Park Rangers,9,Djibril Cissé,FRA,F,1.82,78,12-08-81,Arles
2013,a002,Queens Park Rangers,5,Anton Ferdinand,ENG,D,1.83,71,18-02-85,Peckham
2013,a002,Queens Park Rangers,34,Rob Hulse,ENG,F,1.85,78,25-10-79,Crewe
2013,a002,Queens Park Rangers,29,Michael Doughty,WAL,M,1.85,81,20-11-92,Westminster
2013,a002,Queens Park Rangers,17,Ryan Nelsen,NZL,D,1.83,90,18-10-77,Christchurch
2013,a002,Queens Park Rangers,32,Alejandro Faurlín,ARG,M,1.85,79,09-08-86,Rosario
2013,a002,Queens Park Rangers,22,Hogan Ephraim,ENG,M,1.75,70,31-03-88,Islington
2013,a002,Reading,1,Adam Federici,AUS,G,1.88,90,31-01-85,Nowra
2013,a002,Reading,2,Chris Gunter,WAL,D,1.8,71,21-07-89,Newport
2013,a002,Reading,3,Nicky Shorey,ENG,D,1.75,67,19-02-81,Romford
2013,a002,Reading,4,Jem Karacan,TUR,M,1.78,76,21-02-89,Catford
2013,a002,Reading,5,Alex Pearce,IRL,D,1.83,74,09-11-88,Oxford
2013,a002,Reading,6,Adrian Mariappa,JAM,D,1.8,70,03-10-86,Harrow
2013,a002,Reading,7,Pavel Pogrebnyak,RUS,F,1.88,91,08-11-83,Moscow
2013,a002,Reading,8,Mikele Leigertwood,ATG,D,1.88,78,12-11-82,Enfield
2013,a002,Reading,9,Adam Le Fondre,ENG,F,1.8,73,02-12-86,Stockport
2013,a002,Reading,10,Noel Hunt,IRL,F,1.73,72,26-12-82,Waterford
2013,a002,Reading,11,Jobi McAnuff,JAM,M,1.8,72,09-11-81,Edmonton
2013,a002,Reading,12,Garath McCleary,ENG,F,1.88,76,15-05-87,Oxford
2013,a002,Reading,14,Jimmy Kébé,MLI,M,1.87,73,19-01-84,Vitry-sur-Seine
2013,a002,Reading,15,Sean Morrison,ENG,D,1.93,89,08-01-91,Plymouth
2013,a002,Reading,16,Jay Tabb,IRL,M,1.7,64,21-02-84,Tooting
2013,a002,Reading,17,Kaspars Gorkšs,LVA,D,1.91,85,06-11-81,Riga
2013,a002,Reading,18,Simon Church,WAL,F,1.83,84,10-12-88,High Wycombe
2013,a002,Reading,19,Hal Robson-Kanu,WAL,F,1.7,74,21-05-89,Acton
2013,a002,Reading,20,Danny Guthrie,ENG,M,1.75,73,18-04-87,Shrewsbury
2013,a002,Reading,21,Alex McCarthy,ENG,G,1.93,79,03-12-89,Guildford
2013,a002,Reading,22,Nicholas Bignall,ENG,F,1.77,81,11-07-90,Reading
2013,a002,Reading,23,Ian Harte,IRL,D,1.77,78,31-08-77,Drogheda
2013,a002,Reading,24,Shaun Cummings,ENG,D,1.83,76,25-02-89,Hammersmith
2013,a002,Reading,25,Jake Taylor,WAL,M,1.78,77,01-12-91,Ascot
2013,a002,Reading,26,Brynjar Gunnarsson,ISL,D,1.85,77,16-10-75,Reykjavik
2013,a002,Reading,27,Stephen Kelly,IRL,D,1.84,82,06-09-83,Dublin
2013,a002,Reading,28,Hope Akpan,ENG,M,1.83,67,14-08-91,Liverpool
2013,a002,Reading,29,Daniel Carriço,POR,D,1.8,75,04-08-88,Cascais
2013,a002,Reading,30,Nick Blackman,ENG,F,1.88,74,11-11-89,Whitefield
2013,a002,Reading,31,Mikkel Andersen,DEN,G,1.95,80,17-12-88,Herlev
2013,a002,Reading,32,Nick Arnold,ENG,D,1.8,82,03-07-93,Tadley
2013,a002,Reading,33,Jason Roberts,GRN,F,1.85,92,25-01-78,Park Royal
2013,a002,Reading,34,Angus MacDonald,ENG,D,1.84,70,15-10-92,Winchester
2013,a002,Reading,35,Michael Hector,ENG,D,1.93,82,19-07-92,Newham
2013,a002,Reading,36,Gozie Ugwu,ENG,F,1.87,76,22-04-93,Oxford
2013,a002,Reading,37,Jordan Obita,ENG,F,1.8,73,08-12-93,Oxford
2013,a002,Reading,38,Charlie Losasso,ENG,M,1.82,72,11-11-92,Marlow
2013,a002,Reading,40,Lawson D'Ath,ENG,M,1.75,77,24-12-92,Witney
2013,a002,Reading,41,Stuart Taylor,ENG,G,1.96,86,28-11-80,Romford
2013,a002,Reading,42,Jonathan Henly,ENG,G,1.93,83,07-06-94,Reading
2013,a002,Reading,43,Josh Webb,ENG,M,1.8,76,10-08-95,Reading
2013,a002,Reading,44,Dominic Samuel,ENG,F,1.82,89,01-04-94,Southwark
2013,a002,Reading,45,Ryan Edwards,AUS,M,1.7,73,17-11-93,Sydney
2013,a002,Reading,46,Matt Partridge,ENG,D,1.9,84,24-10-94,Reading
2013,a002,Reading,47,Pierce Sweeney,IRL,D,1.83,80,11-09-94,Dublin
2013,a002,Southampton,1,Kelvin Davis,ENG,G,1.85,88,29-09-76,Bedford
2013,a002,Southampton,2,Nathaniel Clyne,ENG,D,1.75,67,05-04-91,Stockwell
2013,a002,Southampton,3,Maya Yoshida,JPN,D,1.86,78,24-08-88,Nagasaki
2013,a002,Southampton,4,Morgan Schneiderlin,FRA,M,1.81,75,08-11-89,Zettwiller
2013,a002,Southampton,5,Jos Hooiveld,NED,D,1.91,75,22-04-83,Zeijen
2013,a002,Southampton,6,José Fonte,POR,D,1.87,81,22-12-83,Penafiel
2013,a002,Southampton,7,Rickie Lambert,ENG,F,1.88,77,16-02-82,Liverpool
2013,a002,Southampton,8,Steven Davis,NIR,M,1.79,72,01-01-85,Ballymena
2013,a002,Southampton,9,Jay Rodriguez,ENG,F,1.85,70,29-07-89,Burnley
2013,a002,Southampton,10,Gastón Ramírez,URU,M,1.83,77,02-12-90,Fray Bentos
2013,a002,Southampton,12,Paulo Gazzaniga,ARG,G,1.96,90,02-01-92,Murphy
2013,a002,Southampton,13,Danny Fox,SCO,D,1.83,79,29-05-86,Winsford
2013,a002,Southampton,15,Vegard Forren,NOR,D,1.86,85,16-02-88,Trondheim
2013,a002,Southampton,16,James Ward-Prowse,ENG,M,1.73,66,01-11-94,Southampton
2013,a002,Southampton,18,Jack Cork,ENG,M,1.83,69,25-06-89,Carshalton
2013,a002,Southampton,20,Adam Lallana,ENG,M,1.73,73,10-05-88,St Albans
2013,a002,Southampton,21,Guilherme do Prado,BRA,M,1.89,78,31-12-81,São Paulo
2013,a002,Southampton,22,Frazer Richardson,ENG,D,1.8,75,29-10-82,Rotherham
2013,a002,Southampton,23,Luke Shaw,ENG,D,1.83,75,12-07-95,Kingston upon Thames
2013,a002,Southampton,24,Emmanuel Mayuka,ZAM,F,1.76,71,21-11-90,Kabwe
2013,a002,Southampton,26,Jack Stephens,ENG,D,1.85,84,27-01-94,Torpoint
2013,a002,Southampton,27,Richard Chaplow,ENG,M,1.75,57,02-02-85,Accrington
2013,a002,Southampton,28,Calum Chambers,ENG,M,1.82,66,20-01-95,Petersfield
2013,a002,Southampton,29,Ben Reeves,ENG,D,1.78,67,19-11-91,Verwood
2013,a002,Southampton,30,Cody Cropper,USA,G,1.91,91,16-02-93,Atlanta
2013,a002,Southampton,31,Artur Boruc,POL,G,1.93,88,20-02-80,Siedlce
2013,a002,Southampton,32,Danny Butterfield,ENG,D,1.8,71,21-11-79,Boston
2013,a002,Southampton,33,Steve de Ridder,BEL,F,1.79,73,25-02-87,Gent
2013,a002,Southampton,34,Corby Moore,ENG,M,1.73,64,21-11-93,Salisbury
2013,a002,Southampton,36,Jake Sinclair,ENG,F,1.7,70,29-11-94,Bath
2013,a002,Southampton,37,Dominic Gape,ENG,M,1.8,70,09-09-94,Southampton
2013,a002,Southampton,38,Andy Robinson,ENG,M,1.88,66,16-10-92,Bournemouth
2013,a002,Southampton,39,Lloyd Isgrove,ENG,M,1.78,72,12-01-93,Yeovil
2013,a002,Southampton,42,Jason Puncheon,ENG,M,1.73,71,26-06-86,Croydon
2013,a002,Southampton,11,Billy Sharp,ENG,F,1.75,70,05-02-86,Sheffield
2013,a002,Southampton,14,Dean Hammond,ENG,M,1.83,74,07-03-83,Hastings
2013,a002,Southampton,35,Sam Hoskins,ENG,F,1.72,67,04-02-93,Dorchester
2013,a002,Southampton,25,Daniel Seaborne,ENG,D,1.83,74,05-03-87,Barnstaple
2013,a002,Southampton,19,Tadanari Lee,JPN,F,1.82,74,19-12-85,Tokyo
2013,a002,Stoke City,1,Asmir Begović,BIH,G,1.98,84,20-06-87,Trebinje
2013,a002,Stoke City,2,Geoff Cameron,USA,D,1.91,92,11-07-85,Attleboro
2013,a002,Stoke City,4,Robert Huth,GER,D,1.91,88,18-08-84,Berlin
2013,a002,Stoke City,6,Glenn Whelan,IRL,M,1.8,79,13-01-84,Dublin
2013,a002,Stoke City,7,Jermaine Pennant,ENG,M,1.73,64,15-01-83,Nottingham
2013,a002,Stoke City,8,Wilson Palacios,HON,M,1.78,71,29-07-84,La Ceiba
2013,a002,Stoke City,9,Kenwyne Jones,TRI,F,1.88,75,05-10-84,Point Fortin
2013,a002,Stoke City,10,Michael Owen,ENG,F,1.73,70,14-12-79,Chester
2013,a002,Stoke City,11,Mamady Sidibé,MLI,F,1.93,77,18-12-79,Bamako
2013,a002,Stoke City,12,Marc Wilson,IRL,D,1.88,80,17-08-87,Belfast
2013,a002,Stoke City,14,Jamie Ness,SCO,M,1.77,72,02-03-91,Irvine
2013,a002,Stoke City,15,Steven N'Zonzi,FRA,M,1.9,75,15-12-88,Colombes
2013,a002,Stoke City,16,Charlie Adam,SCO,M,1.85,83,10-12-85,Dundee
2013,a002,Stoke City,17,Ryan Shawcross,ENG,D,1.83,76,04-10-87,Chester
2013,a002,Stoke City,18,Dean Whitehead,ENG,M,1.8,77,12-01-82,Abingdon
2013,a002,Stoke City,19,Jonathan Walters,IRL,F,1.83,79,20-09-83,Birkenhead
2013,a002,Stoke City,21,Michael Kightly,ENG,M,1.75,64,24-01-86,Basildon
2013,a002,Stoke City,22,Brek Shea,USA,M,1.9,82,28-02-90,College Station
2013,a002,Stoke City,24,Rory Delap,IRL,M,1.83,74,06-07-76,Sutton Coldfield
2013,a002,Stoke City,25,Peter Crouch,ENG,F,2.01,80,30-01-81,Macclesfield
2013,a002,Stoke City,26,Matthew Etherington,ENG,M,1.78,64,14-08-81,Truro
2013,a002,Stoke City,27,Carlo Nash,ENG,G,1.96,89,13-09-73,Bolton
2013,a002,Stoke City,28,Andy Wilkinson,ENG,D,1.8,70,06-08-84,Stone
2013,a002,Stoke City,29,Thomas Sørensen,DEN,G,1.96,89,12-06-76,Fredericia
2013,a002,Stoke City,30,Ryan Shotton,ENG,D,1.91,85,30-09-88,Fenton
2013,a002,Stoke City,33,Cameron Jerome,ENG,F,1.85,85,14-08-86,Huddersfield
2013,a002,Stoke City,36,Matthew Lund,NIR,M,1.7,61,21-11-90,Manchester
2013,a002,Stoke City,38,Florent Cuvelier,BEL,M,1.82,72,12-09-92,Brussels
2013,a002,Stoke City,32,Diego Arismendi,URU,M,1.89,82,25-01-88,Montevideo
2013,a002,Stoke City,3,Danny Higginbotham,ENG,D,1.85,78,29-12-78,Manchester
2013,a002,Stoke City,23,Michael Tonge,ENG,M,1.83,75,07-04-83,Manchester
2013,a002,Stoke City,13,Maurice Edu,USA,M,1.83,77,18-04-86,San Bernardino
2013,a002,Stoke City,31,Ryan Brunt,ENG,F,1.85,75,26-05-93,Birmingham
2013,a002,Stoke City,20,Matthew Upson,ENG,D,1.85,72,18-04-79,Hartismere
2013,a002,Sunderland,2,Phillip Bardsley,SCO,D,1.79,74,28-06-85,Salford
2013,a002,Sunderland,3,Danny Rose,ENG,D,1.73,75,02-07-90,Doncaster
