Season,League,Club,Number,Name,Nat,Pos,Height,Weight,Date of Birth,Birth Place
2012,a003,Málaga,3,Weligton,BRA,D,1.86,78,26-08-79,Fernandopolis
2012,a003,Málaga,5,Martin Demichelis,ARG,D,1.84,78,20-12-80,Justiniano Posse
2012,a003,Málaga,6,Ignacio Camacho,ESP,M,1.81,68,04-05-90,Zaragoza
2012,a003,Málaga,7,Joaquín,ESP,M,1.79,75,21-07-81,Puerto de Santa Maria
2012,a003,Málaga,8,Jérémy Toulalan,FRA,M,1.83,77,10-09-83,Nantes
2012,a003,Málaga,9,Ruud van Nistelrooy,NED,F,1.88,80,1-7-76,Geffen
2012,a003,Málaga,11,Sebastián Fernández,URU,F,1.67,69,23-05-85,Montevideo
2012,a003,Málaga,12,Santi Cazorla,ESP,M,1.68,66,13-12-84,Lugo de Llanera
2012,a003,Málaga,13,Wilfredo Caballero,ARG,G,1.85,83,28-09-81,Salta Elena
2012,a003,Málaga,14,Joris Mathijsen,NED,D,1.83,82,05-04-80,Goirle
2012,a003,Málaga,15,Nacho Monreal,ESP,D,1.78,72,26-02-86,Pamplona
2012,a003,Málaga,16,Enzo Maresca,ITA,M,1.8,77,10-02-80,Salerno
2012,a003,Málaga,17,Duda,POR,M,1.8,76,27-06-80,Lisbon
2012,a003,Málaga,18,Eliseu,POR,F,1.75,75,01-10-83,Acoras
2012,a003,Málaga,19,Júlio Baptista,BRA,M,1.83,72,1-10-81,São Paulo
2012,a003,Málaga,20,Diego Buonanotte,ARG,M,1.6,56,19-04-88,Teodelina
2012,a003,Málaga,21,Sergio Sánchez,ESP,D,1.85,78,03-04-86,Matarò
2012,a003,Málaga,22,Isco,ESP,F,1.76,80,21-04-92,Valencia
2012,a003,Málaga,23,José Salomón Rondón,VEN,F,1.9,86,16-09-89,Caracas
2012,a003,Málaga,25,Idriss Carlos Kameni,CMR,G,1.86,86,18-02-84,Douala
2012,a003,Málaga,26,Juanmi,ESP,F,1.69,63,20-05-93,Coín
2012,a003,Málaga,27,Francisco Portillo,ESP,M,1.69,63,13-06-90,Málaga
2012,a003,Málaga,28,Recio,ESP,M,1.83,74,11-01-91,Málaga
2012,a003,Málaga,31,Samu,ESP,F,1.79,73,13-07-90,Málaga
2012,a003,Málaga,33,Juanillo,ESP,M,1.73,63,07-04-91,Málaga
2012,a003,Málaga,35,Pol Freixanet,ESP,G,1.91,80,22-08-91,Manresa
2012,a003,Málaga,45,Paco Aguza,ESP,D,1.87,81,09-11-89,Don Benito
2012,a003,Málaga,46,Adrián,ESP,M,1.65,63,01-08-88,Málaga
2012,a003,Málaga,49,Víctor Ruiz,ESP,D,1.75,71,12-04-95,Málaga
2012,a003,Málaga,50,Toni,ESP,G,1.87,81,14-06-93,Barcelona
2012,a003,Málaga,25,Hélder Rosário,POR,D,1.85,81,09-03-80,Lisbon
2012,a003,Málaga,10,Apoño,ESP,M,1.73,69,13-02-84,Málaga
2012,a003,Málaga,4,Kris Stadsgaard,DEN,D,1.85,78,01-08-85,Copenhagen
2012,a003,Málaga,24,Edinho,POR,F,1.85,74,07-07-82,Aveiro
2012,a003,Mallorca,1,Juan Catalayud,ESP,G,1.91,85,21-12-79,Málaga
2012,a003,Mallorca,2,Gianni Zuiverloon,NED,D,1.78,70,30-12-86,Rotterdam
2012,a003,Mallorca,3,João Victor,BRA,M,1.81,77,07-11-88,Olinda
2012,a003,Mallorca,4,Iván Ramis,ESP,D,1.88,82,25-10-84,Sa Pobla
2012,a003,Mallorca,5,Tomás Pina,ESP,M,1.84,75,14-10-87,Madrid
2012,a003,Mallorca,7,Michael Pereira,FRA,M,1.8,69,08-12-87,Paris
2012,a003,Mallorca,8,Emilio Nsue,ESP,F,1.78,75,30-09-89,Palma de Mallorca
2012,a003,Mallorca,9,Marvin Ogunjimi,BEL,F,1.84,79,12-10-87,Mechelen
2012,a003,Mallorca,10,Tomer Hemed,ISR,F,1.85,80,02-05-87,Haifa
2012,a003,Mallorca,11,Gonzalo Castro,URU,M,1.76,70,14-09-84,Trinidad
2012,a003,Mallorca,12,Chico,ESP,D,1.87,75,06-03-87,Cádiz
2012,a003,Mallorca,13,Dudu Aouate,ISR,G,1.88,84,17-10-77,Haifa
2012,a003,Mallorca,15,Pablo Cáceres,URU,D,1.81,75,22-04-85,Montevideo
2012,a003,Mallorca,16,José Nunes,POR,D,1.85,82,07-03-77,Castelo de Pavia
2012,a003,Mallorca,18,Víctor,ESP,F,1.8,77,28-02-85,Palma de Mallorca
2012,a003,Mallorca,19,José Luis Martí,ESP,M,1.8,74,28-04-75,Palma de Mallorca
2012,a003,Mallorca,21,Martí Crespi,ESP,D,1.81,78,15-06-87,Mallorca
2012,a003,Mallorca,22,Pau Cendrós,ESP,D,1.76,71,01-04-87,Palma de Mallorca
2012,a003,Mallorca,23,Fernando Tissone,ARG,M,1.82,75,24-07-86,Quilmes
2012,a003,Mallorca,24,Alejandro Alfaro,ESP,M,1.73,68,23-11-86,La Palma del Condado
2012,a003,Mallorca,26,Yeray,ESP,G,1.92,82,10-06-92,Palma de Mallorca
2012,a003,Mallorca,27,Sergio Tejera,ESP,M,1.83,76,28-05-90,Barcelona
2012,a003,Mallorca,28,Pedro Bigas,ESP,M,1.81,78,15-05-90,Palma de Mallorca
2012,a003,Mallorca,29,Kevin,ESP,D,1.77,72,08-09-89,Peguera
2012,a003,Mallorca,30,Álvaro,ESP,F,1.82,80,19-05-91,Elche
2012,a003,Mallorca,31,Xisco,ESP,M,1.77,74,31-07-89,Palma de Mallorca
2012,a003,Mallorca,32,Pablo Marí,ESP,D,1.91,87,31-08-93,Valencia
2012,a003,Mallorca,33,Abdón,ESP,F,1.78,76,17-12-92,Arta
2012,a003,Mallorca,34,Tià Sastre,ESP,M,1.74,68,22-06-94,Vilafranca
2012,a003,Mallorca,35,Biel Company,ESP,D,1.76,73,16-02-92,Maria de la Salut
2012,a003,Mallorca,20,Jonathan de Guzmán,NED,M,1.73,65,13-09-87,Scarborough [CAN]
2012,a003,Mallorca,14,Akihiro Ienaga,JPN,M,1.73,70,13-06-86,Hyogo
2012,a003,Osasuna,1,Ricardo,ESP,G,1.87,88,30-12-71,Madrid
2012,a003,Osasuna,2,Marc Bertrán,ESP,D,1.81,78,22-05-82,Barcelona
2012,a003,Osasuna,3,Rubén González,ESP,D,1.87,75,29-01-82,Santiago de Compostela
2012,a003,Osasuna,4,Miguel Flaño,ESP,D,1.77,72,19-08-84,Pamplona
2012,a003,Osasuna,5,Lolo,ESP,D,1.82,80,22-08-84,Huelva
2012,a003,Osasuna,6,Javad Nekounam,IRN,M,1.86,78,07-09-80,Shar Rey
2012,a003,Osasuna,7,Kike Sola,ESP,F,1.84,84,25-02-86,Tudela
2012,a003,Osasuna,8,Masoud Shojaei,IRN,M,1.84,73,09-06-84,Shiraz
2012,a003,Osasuna,9,Dejan Lekić,SRB,F,1.93,88,07-06-85,Kraljevo
2012,a003,Osasuna,10,Patxi Puñal,ESP,M,1.79,73,06-09-75,Pamplona
2012,a003,Osasuna,11,Javier Calleja,ESP,M,1.72,70,12-05-78,Madrid
2012,a003,Osasuna,12,Ion Echaide,ESP,D,1.79,78,05-01-88,Pamplona
2012,a003,Osasuna,13,Asier Riesgo,ESP,G,1.85,70,06-10-83,Deba
2012,a003,Osasuna,14,Raúl García,ESP,M,1.83,80,11-07-86,Pamplona
2012,a003,Osasuna,15,Rovérsio,BRA,D,1.87,70,17-01-84,Igrassú
2012,a003,Osasuna,16,Álvaro Cejudo,ESP,M,1.8,72,29-01-84,Puente Genil
2012,a003,Osasuna,17,Nino,ESP,F,1.69,68,10-06-80,Almería
2012,a003,Osasuna,18,Xavier Annunziata,ESP,M,1.74,63,31-08-87,Santa Cruz de Tenerife
2012,a003,Osasuna,19,Ibrahima Baldé,SEN,F,1.87,80,01-09-90,Pikine
2012,a003,Osasuna,20,Jukka Raitala,FIN,D,1.8,77,15-09-88,Kerava
2012,a003,Osasuna,21,Roland Lamah,BEL,F,1.8,71,31-12-87,Liège
2012,a003,Osasuna,22,David Tímor,ESP,M,1.85,77,17-10-89,Valencia
2012,a003,Osasuna,23,Sergio Fernández,ESP,D,1.91,81,23-05-77,Avilés
2012,a003,Osasuna,24,Damiá,ESP,D,1.88,77,15-04-82,Figueras
2012,a003,Osasuna,25,Andrés Fernández,ESP,G,1.84,86,17-12-86,Murcia
2012,a003,Osasuna,27,Eneko Satrústegui,ESP,D,1.85,73,25-09-90,Pamplona
2012,a003,Osasuna,28,Sergio Postigo,ESP,D,,,04-11-88,Madrid
2012,a003,Osasuna,29,Marcos Pérez,ESP,D,1.74,72,30-09-89,Lucena
2012,a003,Osasuna,30,Manuel Onwu,ESP,F,1.85,75,11-01-88,Tudela
2012,a003,Osasuna,31,Roberto Torres,ESP,M,1.76,69,07-03-89,Pamplona
2012,a003,Osasuna,32,Joaquín Calderón,ESP,M,1.69,70,10-10-88,Elche
2012,a003,Osasuna,33,Gonzalo,ESP,D,1.85,80,20-10-88,Cartagena
2012,a003,Osasuna,34,Raoul Loé,CMR,M,1.92,83,31-01-89,Courbevoie
2012,a003,Osasuna,35,José Manuel Hermosa,ESP,M,1.78,68,23-04-89,Villajoyosa
2012,a003,Racing Santander,1,Mario Fernández,ESP,G,1.84,74,30-04-88,Santander
2012,a003,Racing Santander,2,José Picón,ESP,D,1.82,67,13-05-88,Santander
2012,a003,Racing Santander,3,Christian,ESP,D,1.82,77,15-10-85,Santander
2012,a003,Racing Santander,4,Osmar Barba,ESP,D,1.92,84,08-06-88,Santoña
2012,a003,Racing Santander,5,Papakouli Diop,SEN,M,1.8,73,19-03-86,Kaolack
2012,a003,Racing Santander,6,Domingo Cisma,ESP,D,1.84,76,09-02-82,Seville
2012,a003,Racing Santander,7,Manuel Arana,ESP,M,1.75,72,03-12-84,Seville
2012,a003,Racing Santander,8,Gonzalo Colsa,ESP,M,1.85,77,11-05-79,Ramales de la Victoria
2012,a003,Racing Santander,9,Lautaro Acosta,ARG,M,1.68,68,14-03-88,Glew
2012,a003,Racing Santander,10,Pedro Munitis,ESP,F,1.67,70,19-06-75,Santander
2012,a003,Racing Santander,13,Toño,ESP,G,1.82,81,17-12-79,Alicante
2012,a003,Racing Santander,14,Álvaro González,ESP,D,1.8,68,08-01-90,Potes
2012,a003,Racing Santander,15,Francis,ESP,M,1.79,70,17-12-81,Barbate
2012,a003,Racing Santander,16,Kennedy Bakırcıoğlu,SWE,M,1.81,71,02-11-80,Södertälje
2012,a003,Racing Santander,17,Julián Luque,ESP,F,1.75,73,27-03-92,Torrelavega
2012,a003,Racing Santander,18,Bernardo Espinosa,COL,D,1.92,86,11-07-89,Cali
2012,a003,Racing Santander,19,Marc Torrejón,ESP,D,1.87,87,18-02-86,Barcelona
2012,a003,Racing Santander,20,Edu Bedia,ESP,M,1.84,74,23-03-89,Santander
2012,a003,Racing Santander,21,Marcos Gullón,ESP,M,1.85,79,20-02-89,Madrid
2012,a003,Racing Santander,22,Christian Stuani,URU,F,1.85,74,12-10-86,Tala
2012,a003,Racing Santander,23,Adrián González,ESP,M,1.83,76,25-05-88,Madrid
2012,a003,Racing Santander,26,César de la Hoz,ESP,M,1.79,70,30-03-92,Orejo
2012,a003,Racing Santander,27,Borja Docal,ESP,M,1.75,65,03-10-91,Santander
2012,a003,Racing Santander,28,Borja García,ESP,D,1.8,74,07-01-90,Laredo
2012,a003,Racing Santander,29,Jairo,ESP,M,1.7,65,11-07-93,Cabezón de la Sal
2012,a003,Racing Santander,30,Javi Martínez,ESP,F,1.82,76,05-09-89,Nájera
2012,a003,Racing Santander,31,Dani Sotres,ESP,G,1.82,78,21-05-93,Santiago de Cudeyo
2012,a003,Racing Santander,32,Tato,ESP,M,1.78,69,09-07-92,Santander
2012,a003,Racing Santander,33,Mamadou Koné,CIV,F,1.77,73,25-12-91,Bingerville
2012,a003,Racing Santander,34,Javi Barrio,ESP,D,1.85,77,21-05-91,Varea
2012,a003,Racing Santander,35,Alberto Guitián,ESP,M,1.82,74,29-07-90,Los Corrales de Buelna
2012,a003,Racing Santander,36,Gonzalo,ESP,D,1.76,72,05-10-89,Santander
2012,a003,Racing Santander,37,Óscar Santiago,ESP,G,1.83,74,20-01-91,Santander
2012,a003,Racing Santander,39,Quique Rivero,ESP,M,1.76,70,16-04-92,Cabezón de la Sal
2012,a003,Racing Santander,40,Jaime Isuardi,ESP,F,1.71,65,02-02-92,Santander
2012,a003,Racing Santander,11,Óscar Serrano,ESP,M,1.75,73,30-09-81,Blanes
2012,a003,Racing Santander,24,Ariel Nahuelpán,ARG,F,1.9,87,15-10-87,Capital Federal
2012,a003,Racing Santander,21,Alexandros Tziolis,GRE,M,1.89,84,13-02-85,Katerini
2012,a003,Racing Santander,11,Khouma Babacar,SEN,F,1.91,85,17-03-93,Thiès
2012,a003,Rayo Vallecano,1,David Cobeño,ESP,G,1.85,82,06-04-82,Madrid
2012,a003,Rayo Vallecano,2,Tito,ESP,D,1.74,62,11-07-85,Madrid
2012,a003,Rayo Vallecano,3,José Manuel Casado,ESP,D,1.73,75,09-08-86,Sevilla
2012,a003,Rayo Vallecano,4,Mikel Labaka,ESP,D,1.85,78,10-08-80,Azpeitia
2012,a003,Rayo Vallecano,5,Alejandro Arribas,ESP,D,1.82,75,01-05-89,Madrid
2012,a003,Rayo Vallecano,7,José Maria Movilla,ESP,M,1.71,70,08-02-75,Madrid
2012,a003,Rayo Vallecano,8,Michel,ESP,M,1.74,66,30-10-75,Madrid
2012,a003,Rayo Vallecano,9,Raúl Tamudo,ESP,F,1.8,74,19-10-77,Santa Coloma
2012,a003,Rayo Vallecano,10,Piti,ESP,F,1.74,69,26-05-81,Barcelona
2012,a003,Rayo Vallecano,11,Emiliano Armenteros,ARG,M,1.79,77,18-01-86,Luis Guillón
2012,a003,Rayo Vallecano,12,Jorge Pulido,ESP,D,1.81,72,08-04-91,Talavera de la Reina
2012,a003,Rayo Vallecano,13,Dani Giménez,ESP,G,1.82,77,30-07-83,Vigo
2012,a003,Rayo Vallecano,15,Raúl Bravo,ESP,D,1.76,62,14-04-81,Gandia
2012,a003,Rayo Vallecano,17,Roberto Trashorras,ESP,M,1.79,71,28-02-81,Rabade
2012,a003,Rayo Vallecano,18,Javi Fuego,ESP,M,1.81,74,04-01-84,Pola di Siero
2012,a003,Rayo Vallecano,19,Diego Costa,BRA,F,1.86,78,07-10-88,Lagarto
2012,a003,Rayo Vallecano,20,Michu,ESP,M,1.85,80,21-03-86,Oviedo
2012,a003,Rayo Vallecano,22,Sueliton,BRA,D,1.78,75,19-08-86,Vitória de Santo Antão
2012,a003,Rayo Vallecano,23,Andrija Delibašić,MNE,F,1.87,84,24-04-81,Nikšić
2012,a003,Rayo Vallecano,24,Daniel Pacheco,ESP,F,1.68,67,05-01-91,Málaga
2012,a003,Rayo Vallecano,25,Joel Robles,ESP,G,1.95,85,17-06-90,Leganés
2012,a003,Rayo Vallecano,26,Ismael,ESP,G,1.85,80,23-01-89,Madrid
2012,a003,Rayo Vallecano,27,Alhassane Bangoura,GUI,F,1.74,71,30-03-92,Conakry
2012,a003,Rayo Vallecano,28,José Manuel Alcañiz,ESP,D,1.8,75,12-07-90,Madrid
2012,a003,Rayo Vallecano,29,Diego Benito,ESP,M,1.78,70,25-08-88,Madrid
2012,a003,Rayo Vallecano,32,Pape Maly Diamanka,SEN,M,1.84,76,10-01-90,Dakar
2012,a003,Rayo Vallecano,33,Alberto Perea,ESP,F,1.8,83,16-05-90,Albacete
2012,a003,Rayo Vallecano,35,Jorge Sáez,ESP,M,1.65,57,05-05-90,Madrid
2012,a003,Rayo Vallecano,36,Nono,ESP,F,1.7,62,28-05-91,Badajoz
2012,a003,Rayo Vallecano,38,Róber,ESP,D,1.82,76,29-09-92,Badajoz
2012,a003,Rayo Vallecano,39,Aitor Núñez,ESP,D,1.78,70,02-10-87,Madrid
2012,a003,Rayo Vallecano,14,Néstor Susaeta,ESP,M,1.77,74,11-12-84,Eibar
2012,a003,Rayo Vallecano,19,Koke,ESP,F,1.8,74,27-04-83,Málaga
2012,a003,Rayo Vallecano,21,Jordi,ESP,D,1.85,82,16-05-87,Lleida
2012,a003,Rayo Vallecano,11,Botelho,BRA,M,1.88,72,14-12-89,Salvador
2012,a003,Rayo Vallecano,6,Rafa García,ESP,M,1.88,84,14-01-86,Ciudad Real
2012,a003,Rayo Vallecano,34,Rayco,ESP,F,1.65,64,23-03-87,Las Palmas
2012,a003,Real Madrid,1,Iker Casillas,ESP,G,1.85,79,20-05-81,Madrid
2012,a003,Real Madrid,2,Ricardo Carvalho,POR,D,1.83,76,18-05-78,Amarante
2012,a003,Real Madrid,3,Pepe,POR,D,1.86,72,26-02-83,Maceió
2012,a003,Real Madrid,4,Sergio Ramos,ESP,D,1.83,73,30-03-86,Camas
2012,a003,Real Madrid,5,Nuri Şahin,TUR,M,1.8,73,05-09-88,Lüdenscheid
2012,a003,Real Madrid,6,Sami Khedira,GER,M,1.89,83,04-04-87,Stuttgart
2012,a003,Real Madrid,7,Cristiano Ronaldo,POR,F,1.86,75,05-02-85,Funchal
2012,a003,Real Madrid,8,Kaká,BRA,M,1.86,83,22-04-82,Brasília
2012,a003,Real Madrid,9,Karim Benzema,FRA,F,1.82,74,19-12-87,Lyon
2012,a003,Real Madrid,10,Mesut Özil,GER,M,1.82,73,15-10-88,Gelsenkirchen
2012,a003,Real Madrid,11,Esteban Granero,ESP,M,1.79,77,02-07-87,Madrid
2012,a003,Real Madrid,12,Marcelo,BRA,D,1.74,73,12-05-88,Rio de Janeiro
2012,a003,Real Madrid,13,Antonio Adán,ESP,G,1.89,91,13-05-87,Madrid
2012,a003,Real Madrid,14,Xabi Alonso,ESP,M,1.83,75,25-11-81,Tolosa
2012,a003,Real Madrid,15,Fábio Coentrão,POR,D,1.78,66,11-03-88,Vila do Conde
2012,a003,Real Madrid,16,Hamit Altıntop,TUR,M,1.83,82,08-12-82,Gelsenkirchen
2012,a003,Real Madrid,17,Álvaro Arbeloa,ESP,D,1.83,76,17-01-83,Salamanca
2012,a003,Real Madrid,18,Raúl Albiol,ESP,D,1.87,74,04-09-85,Valencia
2012,a003,Real Madrid,19,Raphaël Varane,FRA,D,1.91,76,25-04-93,Lille
2012,a003,Real Madrid,20,Gonzalo Higuaín,ARG,F,1.84,75,10-12-87,Brest
2012,a003,Real Madrid,21,José Callejón,ESP,F,1.79,73,11-02-87,Motril
2012,a003,Real Madrid,22,Ángel Di Maria,ARG,M,1.78,75,14-02-88,Rosario
2012,a003,Real Madrid,24,Lassana Diarra,FRA,M,1.73,68,10-03-85,Paris
2012,a003,Real Madrid,26,Álvaro Morata,ESP,F,1.87,80,23-10-92,Madrid
2012,a003,Real Madrid,27,Nacho Fernández,ESP,D,1.8,74,18-01-90,Madrid
2012,a003,Real Madrid,28,Jesé,ESP,F,1.78,72,26-02-93,Las Palmas
2012,a003,Real Madrid,29,Joselu,ESP,F,1.91,79,27-03-90,Stuttgart
2012,a003,Real Madrid,30,Álex Fernández,ESP,M,1.8,68,15-10-92,Madrid
2012,a003,Real Madrid,31,Fernando Pacheco,ESP,G,1.87,81,18-05-92,Badajoz
2012,a003,Real Madrid,33,Mandi,ESP,M,1.78,74,01-03-89,Las Palmas
2012,a003,Real Madrid,34,Pedro Mendes,POR,D,1.84,69,01-10-90,Queluz
2012,a003,Real Madrid,35,Jesús Fernández,ESP,G,1.89,79,11-06-88,Madrid
2012,a003,Real Madrid,36,Daniel Carvajal,ESP,D,1.73,70,11-01-92,Leganés
2012,a003,Real Madrid,38,Jorge Casado,ESP,D,1.83,77,26-06-89,Madrid
2012,a003,Real Madrid,40,Andy,ESP,M,1.85,79,30-01-90,Granada
2012,a003,Real Madrid,52,Tomás Mejías,ESP,G,1.94,81,30-01-89,Madrid
2012,a003,Real Sociedad,1,Claudio Bravo,CHI,G,1.84,84,13-04-83,Viluco
2012,a003,Real Sociedad,2,Carlos Martínez,ESP,D,1.88,78,09-04-86,Estella
2012,a003,Real Sociedad,3,Mikel González,ESP,D,1.88,78,24-09-85,Mondragón
2012,a003,Real Sociedad,4,Gorka Elustondo,ESP,M,1.82,73,18-03-87,Beasain
2012,a003,Real Sociedad,5,Markel Bergara,ESP,M,1.8,74,05-05-86,Elgoibar
2012,a003,Real Sociedad,6,Íñigo Martínez,ESP,D,1.76,62,17-05-91,Ondarroa
2012,a003,Real Sociedad,7,Antoine Griezmann,FRA,F,1.74,72,21-03-91,Maçon
2012,a003,Real Sociedad,8,Joseba Llorente,ESP,F,1.84,72,24-11-79,Hondarribia
2012,a003,Real Sociedad,9,Imanol Agirretxe,ESP,F,1.85,74,24-02-87,Usurbil
2012,a003,Real Sociedad,10,Xabi Prieto,ESP,M,1.85,77,29-08-83,San Sebastián
2012,a003,Real Sociedad,11,Mikel Aranburu,ESP,M,1.8,70,18-02-79,Azpeitia
2012,a003,Real Sociedad,13,Eñaut Zubikarai,ESP,G,1.85,73,26-02-84,Ondarroa
2012,a003,Real Sociedad,15,Ion Ansotegi,ESP,D,1.92,84,13-07-82,Berriatua
2012,a003,Real Sociedad,16,Vladim Demidov,NOR,D,1.85,73,10-10-86,Riga
2012,a003,Real Sociedad,17,David Zurutuza,ESP,M,1.84,70,19-07-86,Rochefort
2012,a003,Real Sociedad,19,Liassine Cadamuro,ALG,D,1.86,76,05-03-88,Toulouse
2012,a003,Real Sociedad,20,Asier Illarramendi,ESP,M,1.77,74,08-03-90,Mutriku
2012,a003,Real Sociedad,21,Diego Ifrán,URU,F,1.71,69,08-06-87,Montevideo
2012,a003,Real Sociedad,22,Dani Estrada,ESP,M,1.77,68,03-01-87,Zarautz
2012,a003,Real Sociedad,23,Carlos Vela,MEX,F,1.76,72,01-03-89,Cancún
2012,a003,Real Sociedad,24,Alberto De La Bella,ESP,M,1.79,72,02-12-85,Santa Coloma de Gramanet
2012,a003,Real Sociedad,25,Toño Ramírez,ESP,G,1.89,83,23-11-86,Logroño
2012,a003,Real Sociedad,27,Rubén Pardo,ESP,M,1.75,70,22-10-92,Logroño
2012,a003,Real Sociedad,28,Iker Hernández,ESP,F,1.81,74,08-04-94,Urnieta
2012,a003,Real Sociedad,29,Javi Ros,ESP,M,1.72,67,16-02-90,Pamplona
2012,a003,Real Sociedad,18,McDonald Mariga,KEN,M,1.87,80,04-04-87,Nairobi
2012,a003,Real Sociedad,14,Jeffrey Sarpong,NED,M,1.76,65,03-08-88,Amsterdam
2012,a003,Real Sociedad,26,Íñigo Martínez,ESP,D,1.76,62,17-05-91,Ondarroa
2012,a003,Sevilla,1,Andrés Palop,ESP,G,1.84,75,22-10-73,Valencia
2012,a003,Sevilla,2,Federico Fazio,ARG,D,1.95,85,17-03-87,Buenos Aires
2012,a003,Sevilla,3,Fernando Navarro,ESP,D,1.78,70,25-06-82,Barcelona
2012,a003,Sevilla,6,Emir Spahić,BIH,D,1.83,77,18-08-80,Dubrovnik
2012,a003,Sevilla,7,Jesús Navas,ESP,M,1.7,60,21-11-85,Los Palacios
2012,a003,Sevilla,8,Gary Medel,CHI,M,1.72,71,03-08-87,Santiago
2012,a003,Sevilla,9,Álvaro Negredo,ESP,F,1.86,85,20-08-85,Madrid
2012,a003,Sevilla,10,Diego Perotti,ARG,F,1.75,67,26-07-88,Moreno
2012,a003,Sevilla,11,Ivan Rakitić,CRO,M,1.84,79,10-03-88,Rheinfelden
2012,a003,Sevilla,12,Frédéric Kanouté,MLI,F,1.92,82,02-09-77,Sainte-Foy-le-Grande
2012,a003,Sevilla,13,Javi Varas,ESP,G,1.82,73,10-09-82,Seville
2012,a003,Sevilla,14,Julien Escudé,FRA,D,1.83,79,17-08-79,Chartres
2012,a003,Sevilla,15,Piotr Trochowski,GER,M,1.69,70,22-03-84,Dirschau
2012,a003,Sevilla,16,José Campaña,ESP,M,1.76,55,30-05-93,Seville
2012,a003,Sevilla,17,Tiberio Guarente,ITA,M,1.82,74,01-11-85,Pisa
2012,a003,Sevilla,19,Antonio Luna,ESP,D,1.77,68,17-03-91,Son Servera
2012,a003,Sevilla,20,Manu del Moral,ESP,F,1.86,77,25-02-84,Jaén
2012,a003,Sevilla,21,José Antonio Reyes,ESP,M,1.76,76,01-09-83,Utrera
2012,a003,Sevilla,23,Coke,ESP,D,1.82,78,26-04-87,Madrid
2012,a003,Sevilla,24,Tom De Mul,BEL,M,1.78,67,04-03-86,Kapellen
2012,a003,Sevilla,25,Baba Diawara,SEN,F,1.85,79,05-01-88,Dakar
2012,a003,Sevilla,26,Luis Alberto,ESP,F,1.82,70,28-09-92,Jerez de la Frontera
2012,a003,Sevilla,27,Salva,ESP,M,1.85,81,01-08-90,Seville
2012,a003,Sevilla,28,Hiroshi Ibusuki,JPN,F,1.93,83,27-02-91,Nagareyama
2012,a003,Sevilla,29,Dani Jiménez,ESP,G,1.79,72,05-03-90,Lebrija
2012,a003,Sevilla,30,Sergio Rico,ESP,G,1.94,88,01-09-93,Seville
2012,a003,Sevilla,31,Cala,ESP,D,1.85,78,26-11-89,Lebrija
2012,a003,Sevilla,32,Julián,ESP,G,1.95,91,28-03-91,Granada
2012,a003,Sevilla,33,Samu,ESP,D,1.82,80,15-02-92,Seville
2012,a003,Sevilla,34,Deivid,ESP,D,1.88,72,27-01-89,Las Palmas
2012,a003,Sevilla,36,Alberto Moreno,ESP,D,1.71,64,05-07-92,Seville
2012,a003,Sevilla,4,Martín Cáceres,URU,D,1.82,77,07-04-87,Montevideo
2012,a003,Sevilla,18,Emiliano Armenteros,ARG,M,1.79,77,18-01-86,Luis Guillón
2012,a003,Sevilla,5,Alexis,ESP,D,1.83,75,04-08-85,Málaga
2012,a003,Sporting Gijón,1,Juan Pablo,ESP,G,1.87,83,02-09-78,León
2012,a003,Sporting Gijón,2,Alberto Botķa,ESP,D,1.87,75,27-01-89,Alquerias
2012,a003,Sporting Gijón,3,André Castro,POR,M,1.79,75,02-04-88,Gondomar
2012,a003,Sporting Gijón,5,Alberto Rivera,ESP,M,1.7,68,19-02-78,Puertollano
2012,a003,Sporting Gijón,6,Carmelo,ESP,M,1.8,70,09-07-83,Las Palmas
2012,a003,Sporting Gijón,7,Ayoze,ESP,M,1.72,64,22-11-85,Puerto de La Cruz
2012,a003,Sporting Gijón,8,Sebastiįn Eguren,URU,M,1.86,84,08-01-81,Montevideo
2012,a003,Sporting Gijón,9,Mate Bilić,CRO,F,1.85,81,23-10-80,Split
2012,a003,Sporting Gijón,11,Alberto Lora,ESP,M,1.68,67,25-03-87,Móstoles
2012,a003,Sporting Gijón,12,Gregory Arnolin,FRA,D,1.87,89,10-11-80,Livry-Gargan
2012,a003,Sporting Gijón,13,Raśl,ESP,G,1.81,75,01-11-86,San Romįn de Cayón
2012,a003,Sporting Gijón,14,Ivįn Hernįndez,ESP,M,1.85,80,27-02-80,Madrid
2012,a003,Sporting Gijón,15,Roberto Canella,ESP,M,1.8,68,07-02-88,Pola de Laviana
2012,a003,Sporting Gijón,16,Sergio Įlvarez,ESP,M,1.8,65,23-01-92,Avilés
2012,a003,Sporting Gijón,17,Damiįn Suįrez,URU,D,1.73,68,27-04-88,Montevideo
2012,a003,Sporting Gijón,18,Adriįn Colunga,ESP,F,1.72,70,17-11-84,Oviedo
2012,a003,Sporting Gijón,19,Gastón Sangoy,ARG,F,1.78,79,05-10-84,Paranį
2012,a003,Sporting Gijón,20,Miguel de las Cuevas,ESP,M,1.75,70,19-06-86,Alicante
2012,a003,Sporting Gijón,21,Nacho Cases,ESP,M,1.74,64,22-12-87,Gijón
2012,a003,Sporting Gijón,22,Ricardo,ESP,M,1.86,67,08-02-83,Santa Cruz de Tenerife
2012,a003,Sporting Gijón,23,David Barral,ESP,F,1.83,78,10-05-83,Cįdiz
