Season,League,Club,Number,Name,Nat,Pos,Height,Weight,Date of Birth,Birth Place
2012,a001,Hertha Berlin,1,Maikel Aerts,NED,G,1.95,91,26-06-76,Eindhoven
2012,a001,Hertha Berlin,2,Christian Lell,GER,D,1.8,80,29-08-84,Munich
2012,a001,Hertha Berlin,3,Levan Kobiashvili,GEO,M,1.83,78,10-07-77,Tbilisi
2012,a001,Hertha Berlin,4,Roman Hubník,CZE,D,1.91,84,06-06-84,Vsetín
2012,a001,Hertha Berlin,5,Andre Mijatović,CRO,D,1.91,80,03-12-79,Rijeka
2012,a001,Hertha Berlin,6,Christoph Janker,GER,D,1.85,78,14-02-85,Cham
2012,a001,Hertha Berlin,7,Maik Franz,GER,D,1.9,88,05-08-81,Merseburg
2012,a001,Hertha Berlin,8,Andreas Ottl,GER,M,1.85,77,01-03-85,Munich
2012,a001,Hertha Berlin,9,Adrián Ramos,COL,F,1.85,72,22-01-86,Santander de Quilichao
2012,a001,Hertha Berlin,10,Raffael,BRA,F,1.74,69,28-03-85,Fortaleza
2012,a001,Hertha Berlin,11,Tunay Torun,TUR,F,1.79,75,21-04-90,Hamburg
2012,a001,Hertha Berlin,12,Ronny,BRA,D,1.75,74,11-05-86,Fortaleza
2012,a001,Hertha Berlin,13,Nikita Rukavytsya,AUS,F,1.83,74,22-06-87,Mykolaiv
2012,a001,Hertha Berlin,14,Sebastian Neumann,GER,D,1.84,79,18-02-91,Berlin
2012,a001,Hertha Berlin,17,Änis Ben-Hatira,TUN,M,1.81,78,18-07-88,Berlin
2012,a001,Hertha Berlin,18,Peter Niemeyer,GER,M,1.91,83,22-11-83,Hörstel
2012,a001,Hertha Berlin,19,Pierre-Michel Lasogga,GER,F,1.89,88,15-12-91,Gladbeck
2012,a001,Hertha Berlin,20,Patrick Ebert,GER,M,1.72,68,17-03-87,Potsdam
2012,a001,Hertha Berlin,21,Sascha Burchert,GER,G,1.85,68,30-10-89,Berlin
2012,a001,Hertha Berlin,22,Felix Bastians,GER,M,1.88,76,09-05-88,Bochum
2012,a001,Hertha Berlin,23,Fanol Perdedaj,GER,M,1.72,66,16-07-91,Gjakova
2012,a001,Hertha Berlin,24,John Brooks,USA,D,1.93,78,28-01-93,Berlin
2012,a001,Hertha Berlin,25,Marco Djuricin,AUT,F,1.81,72,12-12-92,Vienna
2012,a001,Hertha Berlin,26,Nico Schulz,GER,D,1.8,78,01-04-93,Berlin
2012,a001,Hertha Berlin,27,Alfredo Morales,USA,D,1.83,74,12-05-90,Berlin
2012,a001,Hertha Berlin,28,Fabian Lustenberger,SUI,M,1.8,63,02-05-88,Nebikon
2012,a001,Hertha Berlin,32,Fabian Holland,GER,M,1.72,71,11-07-90,Berlin
2012,a001,Hertha Berlin,33,Abu Bakarr Kargbo,GER,F,1.79,81,21-12-92,Bo Town
2012,a001,Hertha Berlin,35,Thomas Kraft,GER,G,1.85,78,22-07-88,Kirchen (Sieg)
2012,a001,Hertha Berlin,16,Rob Friend,CAN,F,1.95,94,23-01-81,Rosetown
2012,a001,1899 Hoffenheim,1,Daniel Haas,GER,G,1.88,82,01-08-83,Erlenbach
2012,a001,1899 Hoffenheim,2,Andreas Beck,GER,D,1.8,73,13-03-87,Kemerovo
2012,a001,1899 Hoffenheim,3,Matthias Jaissle,GER,D,1.86,84,05-04-88,Nürtingen
2012,a001,1899 Hoffenheim,4,Stefan Thesker,GER,D,1.9,82,11-04-91,Ahaus
2012,a001,1899 Hoffenheim,5,Marvin Compper,GER,D,1.85,74,14-06-85,Tübingen
2012,a001,1899 Hoffenheim,6,Sebastian Rudy,GER,M,1.79,73,28-02-90,Villingen- Schwenningen
2012,a001,1899 Hoffenheim,7,Boris Vukčević,GER,M,1.82,76,16-03-90,Osijek
2012,a001,1899 Hoffenheim,8,Knowledge Musona,ZIM,F,1.74,68,21-06-90,Harare
2012,a001,1899 Hoffenheim,9,Sven Schipplock,GER,F,1.85,79,08-11-88,Reutlingen
2012,a001,1899 Hoffenheim,10,Ryan Babel,NED,F,1.85,78,19-12-86,Amsterdam
2012,a001,1899 Hoffenheim,13,Daniel Williams,USA,M,1.8,76,08-03-89,Karlsruhe
2012,a001,1899 Hoffenheim,15,Peniel Kokou Mlapa,TOG,F,1.93,85,20-02-91,Lomé
2012,a001,1899 Hoffenheim,16,Fabian Johnson,USA,D,1.83,70,11-12-87,Munich
2012,a001,1899 Hoffenheim,17,Tobias Weis,GER,M,1.7,68,30-07-85,Schwäbisch Hall
2012,a001,1899 Hoffenheim,21,Dominik Kaiser,GER,M,1.71,67,16-09-88,Mutlangen
2012,a001,1899 Hoffenheim,22,Roberto Firmino,BRA,M,1.8,76,02-10-91,Maceió
2012,a001,1899 Hoffenheim,23,Sejad Salihović,BIH,M,1.82,83,08-10-84,Sepak
2012,a001,1899 Hoffenheim,25,Isaac Vorsah,GHA,D,1.92,85,21-06-88,Accra
2012,a001,1899 Hoffenheim,26,Andreas Ibertsberger,AUT,D,1.78,77,27-07-82,Salzburg
2012,a001,1899 Hoffenheim,27,Sandro Wieser,LIE,M,1.85,76,03-02-93,Vaduz
2012,a001,1899 Hoffenheim,28,Edson Braafheid,NED,D,1.76,71,08-04-83,Paramaribo
2012,a001,1899 Hoffenheim,29,Jannik Vestergaard,DEN,D,1.97,96,03-08-92,Copenhagen
2012,a001,1899 Hoffenheim,30,Koen Casteels,BEL,G,1.96,83,25-06-92,Bonheiden
2012,a001,1899 Hoffenheim,31,Tobias Strobl,GER,D,1.86,72,12-05-90,Munich
2012,a001,1899 Hoffenheim,32,Joseph-Claude Gyau,USA,M,1.75,72,16-09-92,Tampa
2012,a001,1899 Hoffenheim,33,Tom Starke,GER,G,1.94,91,18-03-81,Dresden
2012,a001,1899 Hoffenheim,34,Denis Thomalla,GER,F,1.86,70,16-08-92,Pforzheim
2012,a001,1899 Hoffenheim,35,Kevin Conrad,GER,D,1.81,77,10-8-90,Künzelsau
2012,a001,1899 Hoffenheim,37,Manuel Gulde,GER,D,1.83,73,12-02-91,Mannheim
2012,a001,1899 Hoffenheim,39,Srdjan Lakić,CRO,F,1.88,83,02-10-83,Dubrovnik
2012,a001,1899 Hoffenheim,41,Philipp Klingmann,GER,D,1.81,78,22-04-88,Heidelberg
2012,a001,1899 Hoffenheim,36,Franco Zuculini,ARG,M,1.74,69,05-09-90,La Rioja
2012,a001,1899 Hoffenheim,14,Josip Šimunić,CRO,D,1.95,89,18-02-78,Canberra
2012,a001,1899 Hoffenheim,18,Prince Tagoe,GHA,F,1.88,83,09-11-86,Accra
2012,a001,1899 Hoffenheim,20,Chinedu Obasi Ogbuke,NGA,F,1.83,82,01-06-86,Enugu
2012,a001,1899 Hoffenheim,11,Gylfi Sigurðsson,ISL,M,1.86,77,08-09-89,Reykjavik
2012,a001,1899 Hoffenheim,19,Vedad Ibišević,BIH,F,1.88,80,06-08-84,Vlasenica
2012,a001,1899 Hoffenheim,38,Kai Herdling,GER,F,1.76,72,27-06-84,Heidelberg
2012,a001,1.FC Kaiserslautern,1,Tobias Sippel,GER,G,1.8,79,22-03-88,Bad Dürkheim
2012,a001,1.FC Kaiserslautern,2,Jan Šimůnek,CZE,D,1.87,72,20-02-87,Prague
2012,a001,1.FC Kaiserslautern,3,Leon Jessen,DEN,D,1.82,74,11-06-86,Brande
2012,a001,1.FC Kaiserslautern,4,Ariel Borysiuk,POL,M,1.78,70,29-07-91,Biała Podlaska
2012,a001,1.FC Kaiserslautern,6,Mathias Abel,GER,D,1.88,85,22-06-81,Kaiserslautern
2012,a001,1.FC Kaiserslautern,7,Oliver Kirch,GER,M,1.82,73,21-08-82,Soest
2012,a001,1.FC Kaiserslautern,8,Christian Tiffert,GER,M,1.83,75,18-02-82,Halle
2012,a001,1.FC Kaiserslautern,9,Itay Shechter,ISR,F,1.8,77,22-02-87,Ramat Yishai
2012,a001,1.FC Kaiserslautern,10,Olcay Şahan,TUR,M,1.77,70,26-05-87,Düsseldorf
2012,a001,1.FC Kaiserslautern,11,Sandro Wagner,GER,F,1.94,87,29-11-87,Munich
2012,a001,1.FC Kaiserslautern,13,Thanos Petsos,GRE,M,1.84,80,05-06-91,Düsseldorf
2012,a001,1.FC Kaiserslautern,16,Richard Sukuta-Pasu,GER,F,1.84,79,24-06-90,Wuppertal
2012,a001,1.FC Kaiserslautern,17,Alexander Bugera,GER,D,1.8,75,08-08-78,Amberg
2012,a001,1.FC Kaiserslautern,19,Denis Linsmayer,GER,D,1.83,77,19-09-91,Pirmasens
2012,a001,1.FC Kaiserslautern,20,Rodnei,BRA,D,1.9,91,11-09-85,São Paulo
2012,a001,1.FC Kaiserslautern,21,Pierre De Wit,GER,M,1.72,70,26-09-87,Cologne
2012,a001,1.FC Kaiserslautern,22,Nicolai Jørgensen,DEN,F,1.9,83,15-01-91,Fredericia
2012,a001,1.FC Kaiserslautern,23,Florian Dick,GER,D,1.84,84,09-11-84,Bruchsal
2012,a001,1.FC Kaiserslautern,24,Lucas,BRA,D,1.94,82,14-07-91,São Paulo
2012,a001,1.FC Kaiserslautern,25,Anther Yahia,ALG,D,1.85,79,21-03-82,Mulhouse
2012,a001,1.FC Kaiserslautern,26,Stefan Zellner,GER,F,1.86,87,14-03-91,Wadern
2012,a001,1.FC Kaiserslautern,27,Marco Knaller,AUT,G,1.92,85,26-03-87,Villach
2012,a001,1.FC Kaiserslautern,28,Kostas Fortounis,GRE,M,1.82,69,16-10-92,Kalambaka
2012,a001,1.FC Kaiserslautern,29,Kevin Trapp,GER,G,1.89,83,08-07-90,Merzig
2012,a001,1.FC Kaiserslautern,30,Dorge Rostand Kouemaha,CMR,F,1.9,85,28-06-83,Yaoundé
2012,a001,1.FC Kaiserslautern,31,Jakub Świerczok,POL,F,1.79,75,28-12-92,Tychy
2012,a001,1.FC Kaiserslautern,32,Marius Müller,GER,G,1.92,85,12-07-93,Heppenheim
2012,a001,1.FC Kaiserslautern,33,Dominique Heintz,GER,D,1.9,85,15-08-93,Neustadt an der Weinstraße
2012,a001,1.FC Kaiserslautern,34,Willi Orban,GER,D,1.85,80,03-11-92,Kaiserslautern
2012,a001,1.FC Kaiserslautern,35,Julian Derstroff,GER,F,1.82,73,05-01-92,Zweibrücken
2012,a001,1.FC Kaiserslautern,37,Andrew Wooten,USA,F,1.86,81,30-09-89,Bamberg
2012,a001,1.FC Kaiserslautern,4,Bastian Schulz,GER,M,1.84,77,10-07-85,Hannover
2012,a001,1.FC Kaiserslautern,22,Ivo Iličević,CRO,M,1.74,65,14-11-86,Aschaffenburg
2012,a001,1.FC Kaiserslautern,18,Chadlj Amri,FRA,F,1.78,70,14-12-84,St-Avold
2012,a001,1.FC Kaiserslautern,15,Clemens Walch,AUT,M,1.8,72,10-07-87,Rum
2012,a001,1.FC Kaiserslautern,11,Ilijan Micanski,BUL,F,1.86,79,20-12-85,Blagoevgrad
2012,a001,1.FC Kaiserslautern,19,Jiří Bílek,CZE,M,1.83,70,04-11-83,Neratovice
2012,a001,1.FC Kaiserslautern,25,Stiven Rivić,CRO,M,1.81,74,09-08-85,Pula
2012,a001,1.FC Kaiserslautern,32,Adam Nemec,SVK,F,1.92,90,02-09-85,Banská Bystrica
2012,a001,1.FC Kaiserslautern,14,Gil Vermouth,ISR,M,1.72,67,05-08-85,Haifa
2012,a001,1.FC Kaiserslautern,5,Martin Amedick,GER,D,1.94,88,06-09-82,Paderborn
2012,a001,1.FC Köln,1,Michael Rensing,GER,G,1.88,86,14-05-84,Lingen (Ems)
2012,a001,1.FC Köln,2,Mio Brečko,SVN,D,1.78,68,01-05-84,Trbovlje
2012,a001,1.FC Köln,3,Ammar Jemal,TUN,D,1.86,81,20-04-87,M'saken
2012,a001,1.FC Köln,4,Christian Eichner,GER,D,1.83,76,24-11-82,Sulzfeld
2012,a001,1.FC Köln,5,Sascha Riether,GER,D,1.74,70,23-03-83,Lahr
2012,a001,1.FC Köln,6,Kevin Pezzoni,GER,D,1.93,91,22-03-89,Frankfurt am Main
2012,a001,1.FC Köln,8,Armando Petit,POR,M,1.78,68,25-09-76,Strasbourg
2012,a001,1.FC Köln,9,Jong Tae-Se,PRK,F,1.81,80,02-03-84,Nagoya
2012,a001,1.FC Köln,10,Lukas Podolski,GER,F,1.82,83,04-06-85,Gliwice
2012,a001,1.FC Köln,11,Milivoje Novakovič,SVN,F,1.92,85,18-05-79,Ljubljana
2012,a001,1.FC Köln,12,Andrezinho,BRA,D,1.72,67,09-10-81,Mineiros
2012,a001,1.FC Köln,13,Martin Lanig,GER,M,1.9,76,11-07-84,Bad Mergentheim
2012,a001,1.FC Köln,15,Sławomir Peszko,POL,M,1.74,67,19-02-85,Jedlicze
2012,a001,1.FC Köln,16,Mikael Ishak,SWE,F,1.84,76,31-03-93,Damascus
2012,a001,1.FC Köln,17,Henrique Sereno,POR,D,1.88,78,18-05-85,Elvas
2012,a001,1.FC Köln,19,Mato Jajalo,CRO,M,1.81,78,25-05-88,Jajce
2012,a001,1.FC Köln,20,Adil Chihi,GER,F,1.83,78,21-02-88,Düsseldorf
2012,a001,1.FC Köln,21,Pedro Geromel,BRA,D,1.9,84,21-09-85,Săo Paulo
2012,a001,1.FC Köln,22,Miro Varvodić,CRO,G,1.91,79,15-05-89,Split
2012,a001,1.FC Köln,23,Kevin McKenna,CAN,D,1.9,85,21-01-80,Calgary
2012,a001,1.FC Köln,24,Daniel Schwabke,GER,G,1.92,78,19-07-89,Haldensleben
2012,a001,1.FC Köln,26,Timo Horn,GER,G,1.9,92,12-05-93,Cologne
2012,a001,1.FC Köln,27,Christian Clemens,GER,M,1.8,70,04-08-91,Cologne
2012,a001,1.FC Köln,28,Odise Roshi,ALB,M,1.87,78,22-05-91,Fier
2012,a001,1.FC Köln,29,Christopher Buchtmann,GER,M,1.74,68,25-04-92,Minden
2012,a001,1.FC Köln,31,Mark Uth,GER,F,1.85,68,24-08-91,Cologne
2012,a001,1.FC Köln,32,Fabian Schnellhardt,GER,M,1.79,72,12-01-94,Leinefelde
2012,a001,1.FC Köln,33,Mitchell Weiser,GER,D,1.76,70,21-04-94,Troisdorf
2012,a001,1.FC Köln,36,Jonas Hector,GER,M,1.85,73,27-05-90,Saarbrücken
2012,a001,1.FC Köln,38,Lukas Kübler,GER,D,1.83,73,30-08-92,Bonn
2012,a001,1.FC Köln,3,Youssef Mohamad,LIB,D,1.82,77,01-07-80,Beirut
2012,a001,1.FC Köln,16,Christopher Schorch,GER,D,1.89,80,30-01-89,Halle an der Saale
2012,a001,1.FC Köln,14,Alexandru Ioniţă,ROU,F,1.85,80,05-08-89,Bucharest
2012,a001,1.FC Köln,18,Tomoaki Makino,JPN,D,1.82,77,11-05-87,Hiroshima
2012,a001,1.FC Köln,25,Adam Matuschyk,POL,M,1.83,73,14-02-89,Gliwice
2012,a001,1.FC Köln,38,Thiemo-Jerome Kialka,GER,F,1.8,78,12-01-89,Hamburg
2012,a001,1.FC Köln,7,Sebastien Freis,GER,F,1.83,75,23-04-85,Karlsruhe
2012,a001,FSV Mainz 05,2,Bo Svensson,DEN,D,1.9,85,04-08-79,Aalborg
2012,a001,FSV Mainz 05,3,Zdeněk Pospěch,CZE,D,1.74,74,14-12-78,Opava
2012,a001,FSV Mainz 05,4,Nikolce Noveski,MKD,D,1.9,87,28-04-79,Bitola
2012,a001,FSV Mainz 05,5,Eugen Gopko,GER,D,1.68,65,05-01-91,Kiev
2012,a001,FSV Mainz 05,6,Marco Caligiuri,GER,M,1.8,75,14-04-84,Villingen- Schwenningen
2012,a001,FSV Mainz 05,7,Eugen Polanski,POL,M,1.83,73,17-03-86,Sosnowiec
2012,a001,FSV Mainz 05,8,Radoslav Zabavnik,SVK,D,1.81,77,16-09-80,Košice
2012,a001,FSV Mainz 05,9,Sami Allagui,TUN,F,1.82,77,28-05-86,Düsseldorf
2012,a001,FSV Mainz 05,10,Maxim Choupo-Moting,CMR,F,1.89,82,23-03-89,Hamburg
2012,a001,FSV Mainz 05,11,Yunus Malli,GER,M,1.79,74,24-02-92,Kassel
2012,a001,FSV Mainz 05,13,Anthony Ujah,NGA,F,1.83,82,20-11-90,Tudun Wada
2012,a001,FSV Mainz 05,14,Julian Baumgartlinger,AUT,M,1.81,80,02-01-88,Salzburg
2012,a001,FSV Mainz 05,15,Jan Kirchhoff,GER,D,1.93,78,01-10-90,Frankfurt am Main
2012,a001,FSV Mainz 05,16,Stefan Bell,GER,D,1.92,86,24-08-91,Andernach
2012,a001,FSV Mainz 05,17,Zoltán Stieber,HUN,M,1.83,78,16-10-88,Budapest
2012,a001,FSV Mainz 05,18,Malik Fathi,GER,D,1.85,85,29-10-83,Berlin
2012,a001,FSV Mainz 05,19,Elkin Soto,COL,M,1.78,71,04-08-80,Manizales
2012,a001,FSV Mainz 05,21,Loris Karius,GER,G,1.87,75,22-06-93,Biberach
2012,a001,FSV Mainz 05,22,Mario Gavranović,SUI,F,1.75,68,24-11-89,Lugano
2012,a001,FSV Mainz 05,23,Marcel Risse,GER,M,1.83,78,17-12-89,Cologne
2012,a001,FSV Mainz 05,24,Tobias Schilk,GER,D,1.83,67,24-03-92,Munich
2012,a001,FSV Mainz 05,25,Andreas Ivanschitz,AUT,M,1.83,79,15-10-83,Eisenstadt
2012,a001,FSV Mainz 05,26,Niko Bungert,GER,D,1.88,68,24-10-86,Bochum
2012,a001,FSV Mainz 05,27,Nicolai Müller,GER,F,1.75,65,25-09-87,Lohr am Main
2012,a001,FSV Mainz 05,28,Ádám Szalai,HUN,F,1.93,80,09-12-87,Budapest
2012,a001,FSV Mainz 05,29,Christian Wetklo,GER,G,1.9,90,11-1-80,Marl
2012,a001,FSV Mainz 05,30,Deniz Yilmaz,GER,F,1.82,79,26-02-88,Munich
2012,a001,FSV Mainz 05,33,Heinz Müller,GER,G,1.93,88,30-05-78,Frankfurt am Main
2012,a001,FSV Mainz 05,34,Fabian Schönheim,GER,D,1.91,83,14-02-87,Kirn
2012,a001,FSV Mainz 05,35,Mohamed Zidan,EGY,F,1.72,71,11-12-81,Port Said
2012,a001,FSV Mainz 05,35,Petar Slišković,CRO,F,1.93,88,21-02-91,Sarajevo
2012,a001,FSV Mainz 05,16,Florian Heller,GER,M,1.79,75,10-03-82,Rosenheim
2012,a001,1.FC Nürnberg,1,Raphael Schäfer,GER,G,1.9,86,30-01-79,Kędzierzyn-Koźle
2012,a001,1.FC Nürnberg,2,Timmy Simons,BEL,M,1.86,79,11-12-76,Diest
2012,a001,1.FC Nürnberg,3,Per Nilsson,SWE,D,1.9,87,15-09-82,Härnösand
2012,a001,1.FC Nürnberg,5,Hanno Balitsch,GER,M,1.81,73,02-01-81,Darmstadt
2012,a001,1.FC Nürnberg,6,Dominic Maroh,GER,D,1.86,83,04-03-87,Nürtingen
2012,a001,1.FC Nürnberg,7,Markus Feulner,GER,M,1.81,77,12-02-82,Scheßlitz
2012,a001,1.FC Nürnberg,8,Christian Eigler,GER,F,1.85,83,01-01-84,Roth
2012,a001,1.FC Nürnberg,9,Tomáš Pekhart,CZE,F,1.95,91,26-05-89,Sušici
2012,a001,1.FC Nürnberg,10,Albert Bunjaku,SUI,F,1.78,77,29-11-83,Gnjilane
2012,a001,1.FC Nürnberg,13,Jens Hegeler,GER,D,1.93,80,22-01-88,Cologne
2012,a001,1.FC Nürnberg,14,Robert Mak,SVK,M,1.78,71,08-03-91,Bratislava
2012,a001,1.FC Nürnberg,15,Timm Klose,SUI,D,1.93,87,09-05-88,Frankfurt am Main
2012,a001,1.FC Nürnberg,16,Juri Judt,GER,M,1.73,68,24-07-86,Karaganda
2012,a001,1.FC Nürnberg,17,Mike Frantz,GER,F,1.81,76,14-10-86,Saarbrücken
2012,a001,1.FC Nürnberg,18,Almog Cohen,ISR,M,1.7,65,01-09-88,Beersheba
2012,a001,1.FC Nürnberg,20,Daniel Didavi,GER,M,1.79,77,21-02-90,Nürtingen
2012,a001,1.FC Nürnberg,21,Marvin Plattenhardt,GER,D,1.79,73,26-01-92,Filderstadt
2012,a001,1.FC Nürnberg,22,Patrick Rakovsky,GER,G,1.87,82,02-06-93,Ople
2012,a001,1.FC Nürnberg,23,Adam Hloušek,CZE,M,1.83,71,20-12-88,Turnov
2012,a001,1.FC Nürnberg,24,Wilson Kamavuaka,GER,M,1.88,74,29-03-90,Düren
2012,a001,1.FC Nürnberg,25,Javier Pinola,ARG,D,1.78,78,24-02-83,Olivos
2012,a001,1.FC Nürnberg,26,Timmy Chandler,USA,D,1.86,83,29-03-90,Frankfurt am Main
2012,a001,1.FC Nürnberg,27,Markus Mendler,GER,M,1.73,67,07-01-93,Memmingen
2012,a001,1.FC Nürnberg,28,Manuel Zeitz,GER,M,1.8,74,01-08-90,Völklingen
2012,a001,1.FC Nürnberg,30,Alexander Stephan,GER,G,1.89,81,15-09-86,Erlangen
2012,a001,1.FC Nürnberg,31,Julian Wießmeier,GER,F,1.71,66,04-11-92,Nuremburg
2012,a001,1.FC Nürnberg,32,Benjamin Uphoff,GER,G,1.9,78,08-08-93,Burghausen
2012,a001,1.FC Nürnberg,33,Alexander Esswein,GER,F,1.81,76,25-03-90,Worms
2012,a001,1.FC Nürnberg,38,Philipp Wollscheid,GER,D,1.94,84,06-03-89,Wadern
2012,a001,1.FC Nürnberg,29,Rubin Okotie,AUT,F,1.88,84,06-06-87,Karachi
2012,a001,FC Schalke 04,1,Ralf Fährmann,GER,G,1.94,89,27-09-88,Karl-Marx-Stadt
2012,a001,FC Schalke 04,2,Hans Sarpei,GHA,D,1.78,71,28-06-76,Tema
2012,a001,FC Schalke 04,3,Sergio Escudero,ESP,D,1.76,65,02-09-89,Valladolid
2012,a001,FC Schalke 04,4,Benedikt Höwedes,GER,D,1.87,75,29-02-88,Haltern am See
2012,a001,FC Schalke 04,6,Tim Hoogland,GER,D,1.83,78,11-06-85,Marl
2012,a001,FC Schalke 04,7,Raúl,ESP,F,1.8,68,27-06-77,Madrid
2012,a001,FC Schalke 04,8,Ciprian Marica,ROU,F,1.84,78,02-10-85,Bucharest
2012,a001,FC Schalke 04,10,Lewis Holtby,GER,F,1.74,66,18-09-90,Erkelenz
2012,a001,FC Schalke 04,11,Alexander Baumjohann,GER,M,1.78,73,23-01-87,Datteln
2012,a001,FC Schalke 04,12,Marco Höger,GER,M,1.86,74,16-09-89,Cologne
2012,a001,FC Schalke 04,13,Jermaine Jones,USA,M,1.84,78,03-11-81,Frankfurt am Main
2012,a001,FC Schalke 04,14,Kyriakos Papadopoulos,GRE,D,1.83,78,23-02-92,Katerini
2012,a001,FC Schalke 04,17,Jefferson Farfán,PER,F,1.78,73,28-10-84,Lima
2012,a001,FC Schalke 04,18,José Manuel Jurado,ESP,M,1.73,72,29-06-86,Sanlúcar de Barrameda
2012,a001,FC Schalke 04,19,Chinedu Obasi Ogbuke,NGA,F,1.83,82,01-06-86,Enugu
2012,a001,FC Schalke 04,20,Teemu Pukki,FIN,F,1.76,66,29-03-90,Kotka
2012,a001,FC Schalke 04,21,Christoph Metzelder,GER,D,1.94,84,05-11-80,Halten
2012,a001,FC Schalke 04,22,Atsuto Uchida,JPN,D,1.76,62,27-03-88,Shizuoka
2012,a001,FC Schalke 04,23,Christian Fuchs,AUT,D,1.86,80,07-04-86,Pitten
2012,a001,FC Schalke 04,24,Peer Kluge,GER,M,1.79,68,22-11-80,Frankenberg
2012,a001,FC Schalke 04,25,Klaas Jan Huntelaar,NED,F,1.86,80,12-08-83,Drempt
2012,a001,FC Schalke 04,26,Andreas Wiegel,GER,F,1.79,67,21-07-91,Paderborn
2012,a001,FC Schalke 04,28,Christoph Moritz,GER,M,1.86,73,27-01-90,Birkesdorf
2012,a001,FC Schalke 04,30,Levan Kenia,GEO,M,1.76,70,18-10-90,Tbilisi
2012,a001,FC Schalke 04,31,Julian Draxler,GER,M,1.83,68,20-09-93,Gladbeck
2012,a001,FC Schalke 04,32,Joel Matip,CMR,D,1.92,83,08-08-91,Bochum
2012,a001,FC Schalke 04,33,Mathias Schober,GER,G,1.91,94,08-04-76,Marl
2012,a001,FC Schalke 04,34,Timo Hildebrand,GER,G,1.85,79,05-04-79,Worms
2012,a001,FC Schalke 04,35,Sead Kolašinac,GER,D,1.83,82,20-06-93,Karlsruhe
2012,a001,FC Schalke 04,36,Lars Unnerstall,GER,G,1.98,100,20-07-90,Ibbenbüren
2012,a001,FC Schalke 04,40,Robin Himmelmann,GER,G,1.86,79,05-02-89,Moers
2012,a001,FC Schalke 04,40,Anthony Annan,GHA,M,1.75,68,21-07-86,Accra
2012,a001,FC Schalke 04,19,Mario Gavranović,SUI,F,1.75,68,24-11-89,Lugano
2012,a001,FC Schalke 04,9,Edu,BRA,F,1.8,80,30-11-81,São Paulo
2012,a001,FC Schalke 04,16,Jan Morávek,CZE,M,1.79,71,01-11-89,Prague
2012,a001,VfB Stuttgart,1,Sven Ulreich,GER,G,1.92,84,03-08-88,Schorndorf
2012,a001,VfB Stuttgart,2,Gotoku Sakai,JPN,D,1.75,72,14-03-91,New York
2012,a001,VfB Stuttgart,3,Cristian Molinaro,ITA,D,1.8,76,30-07-83,Moio Civitella
2012,a001,VfB Stuttgart,4,William Kvist,DEN,M,1.84,80,24-02-85,Odder
2012,a001,VfB Stuttgart,5,Serdar Taşçı,GER,D,1.86,80,24-04-87,Esslingen
2012,a001,VfB Stuttgart,6,Georg Niedermeier,GER,D,1.88,74,26-02-86,Munich
2012,a001,VfB Stuttgart,7,Martin Harnik,AUT,F,1.85,73,10-06-87,Hamburg
2012,a001,VfB Stuttgart,8,Zdravko Kuzmanović,SRB,M,1.86,72,22-09-87,Berne
2012,a001,VfB Stuttgart,9,Vedad Ibišević,BIH,F,1.88,80,06-08-84,Vlasenica
2012,a001,VfB Stuttgart,11,Johan Audel,FRA,F,1.8,73,12-12-83,Nice
2012,a001,VfB Stuttgart,13,Timo Gebhart,GER,M,1.82,76,12-04-89,Memmingen
2012,a001,VfB Stuttgart,14,Francisco Rodríguez,MEX,D,1.91,79,20-10-81,Mazatlán
2012,a001,VfB Stuttgart,15,Arthur Boka,CIV,D,1.66,67,02-04-83,Abidjan
2012,a001,VfB Stuttgart,16,Ibrahima Traoré,GUI,M,1.72,62,21-04-88,Villepinte
2012,a001,VfB Stuttgart,17,Mathieu Delpierre,FRA,D,1.93,86,26-04-81,Nancy
2012,a001,VfB Stuttgart,18,Cacau,GER,F,1.79,74,27-03-81,Santo André
2012,a001,VfB Stuttgart,20,Christian Gentner,GER,M,1.89,80,14-08-85,Nürtingen
2012,a001,VfB Stuttgart,21,Khalid Boulahrouz,NED,D,1.83,74,28-12-81,Maassluis
2012,a001,VfB Stuttgart,22,Marc Ziegler,GER,G,1.92,89,13-06-76,Blicskastel
2012,a001,VfB Stuttgart,23,Julian Schieber,GER,F,1.86,83,13-02-89,Backnang
2012,a001,VfB Stuttgart,24,Mamadou Bah,GUI,M,1.81,75,25-04-88,Conakry
2012,a001,VfB Stuttgart,26,Raphael Holzhauser,AUT,M,1.93,85,16-02-93,Wiener Neustadt
2012,a001,VfB Stuttgart,27,Stefano Celozzi,GER,D,1.71,65,02-11-88,Günzburg
2012,a001,VfB Stuttgart,28,Tamás Hajnal,HUN,M,1.7,68,15-03-81,Esztergom
2012,a001,VfB Stuttgart,30,Antonio Rüdiger,GER,D,1.9,85,03-03-93,Berlin
2012,a001,VfB Stuttgart,31,Shinji Okazaki,JPN,F,1.73,70,16-04-86,Hyogo
2012,a001,VfB Stuttgart,34,Patrick Bauer,GER,D,1.92,84,28-10-92,Backnang
2012,a001,VfB Stuttgart,35,André Weis,GER,G,1.9,85,30-09-89,Boppard
2012,a001,VfB Stuttgart,36,Christoph Hemlein,GER,F,1.8,77,16-12-90,Heidelberg
2012,a001,VfB Stuttgart,30,Bernd Leno,GER,G,1.89,78,04-03-92,Bietigheim-Bissingen
