Season,League,Club,Number,Name,Nat,Pos,Height,Weight,Date of Birth,Birth Place
2013,a003,Getafe,16,David Abraham,ARG,D,1.88,85,16-07-86,Chabás
2013,a003,Getafe,26,Paco Alcácer,ESP,F,1.74,71,30-08-93,Torrent
2013,a003,Granada,1,Toño,ESP,G,1.82,81,17-12-79,Alicante
2013,a003,Granada,2,Allan-Roméo Nyom,CMR,D,1.88,80,10-05-88,Neuilly-sur-Seine
2013,a003,Granada,3,Yacine Brahimi,ALG,F,1.75,65,08-02-90,Paris
2013,a003,Granada,4,Fran Rico,ESP,M,1.78,71,03-08-87,Portonovo
2013,a003,Granada,5,Diego Mainz,ESP,D,1.87,80,29-12-82,Madrid
2013,a003,Granada,6,Guilherme Siqueira,BRA,M,1.84,76,28-04-86,Florianapolis
2013,a003,Granada,7,Carlos Aranda,ESP,F,1.86,82,27-07-80,Málaga
2013,a003,Granada,8,Íñigo López,ESP,D,1.85,72,23-07-82,Logroño
2013,a003,Granada,9,Youssef El Arabi,MAR,F,1.83,70,03-02-87,Caen
2013,a003,Granada,10,Nolito,ESP,F,1.72,65,15-10-86,Sanlúcar de Barrameda
2013,a003,Granada,11,Dani Benítez,ESP,M,1.81,68,07-04-87,Palma de Mallorca
2013,a003,Granada,12,Diego Buonanotte,ARG,M,1.6,56,19-04-88,Teodelina
2013,a003,Granada,13,Roberto,ESP,G,1.81,76,25-01-79,Chantada
2013,a003,Granada,14,Mikel Rico,ESP,M,1.78,75,01-11-84,Cruces
2013,a003,Granada,15,Pape Diakhaté,SEN,D,1.85,79,21-06-84,Dakar
2013,a003,Granada,16,Brayan Angulo,COL,D,1.74,71,02-11-89,Valle del Cauca
2013,a003,Granada,17,Hassan Yebda,ALG,M,1.87,77,14-05-84,Saint-Maurice
2013,a003,Granada,18,Manuel Lucena,ESP,D,1.86,84,18-11-82,Granada
2013,a003,Granada,20,Borja Gómez,ESP,D,1.83,81,14-05-88,Madrid
2013,a003,Granada,21,Juan Manuel Ortiz,ESP,M,1.79,70,01-03-82,Alicante
2013,a003,Granada,22,Gabriel Torje,ROU,M,1.69,65,22-11-89,Timişoara
2013,a003,Granada,24,Iriney,BRA,M,1.79,70,23-04-81,Humaitá
2013,a003,Granada,25,Odion Ighalo,NGA,F,1.88,70,16-06-89,Lagos
2013,a003,Granada,26,Jorge,ESP,G,,,22-03-93,
2013,a003,Granada,27,Pedro Conde,ESP,F,1.86,72,26-07-88,Villafranca de Córdoba
2013,a003,Granada,28,Recio,ESP,M,1.83,74,11-01-91,Málaga
2013,a003,Granada,31,Antonio Puertas,ESP,F,1.75,72,21-02-92,Benahadux
2013,a003,Granada,7,Antonio Floro Flores,ITA,F,1.81,68,18-06-83,Naples
2013,a003,Granada,10,Jaime,ESP,M,1.76,74,31-07-90,Albacete
2013,a003,Granada,12,Darwin Machís,VEN,F,1.7,58,07-02-93,Tucupita
2013,a003,Granada,29,Migue,ESP,M,1.7,64,17-04-91,Granada
2013,a003,Granada,19,Fabián Orellana,CHI,F,1.69,68,27-01-86,Santiago
2013,a003,Granada,23,Moisés Hurtado,ESP,M,1.85,85,20-02-81,Sabadell
2013,a003,Levante,1,Gustavo Munúa,URU,G,1.88,87,27-01-78,Montevideo
2013,a003,Levante,4,David Navarro,ESP,D,1.88,82,25-05-80,Valencia
2013,a003,Levante,5,Héctor Rodas,ESP,D,1.9,80,07-03-88,Valencia
2013,a003,Levante,6,Loukas Vyntra,GRE,D,1.84,76,05-02-81,Alberhiche
2013,a003,Levante,7,José Javier Barkero,ESP,M,1.8,70,27-04-79,Aretxabaleta
2013,a003,Levante,8,Nabil El Zhar,MAR,M,1.75,72,27-08-86,Alès
2013,a003,Levante,9,Robert Acquafresca,ITA,F,1.84,67,11-09-87,Turin
2013,a003,Levante,10,Vicente Iborra,ESP,F,1.9,76,16-01-88,Moncada
2013,a003,Levante,11,Rubén,ESP,M,1.71,72,14-07-93,Valencia
2013,a003,Levante,12,Juanfran,ESP,D,1.82,73,15-07-76,Valencia
2013,a003,Levante,13,Keylor Navas,CRC,G,1.86,78,15-12-86,Pérez Zeledón
2013,a003,Levante,14,Dariusz Dudka,POL,D,1.82,71,09-12-83,Kostrzyn nad Odrą
2013,a003,Levante,15,Nikos Karabelas,GRE,D,1.8,73,20-12-84,Pyrgos
2013,a003,Levante,16,Pedro Ríos,ESP,M,1.77,72,12-12-81,Jerez de la Frontera
2013,a003,Levante,17,Valdo,CPV,M,1.83,78,23-04-81,Villablino
2013,a003,Levante,18,Sergio Ballesteros,ESP,D,1.88,93,04-09-75,Valencia
2013,a003,Levante,19,Pedro López,ESP,D,1.74,72,01-01-83,Valencia
2013,a003,Levante,20,Juanlu,ESP,F,1.72,70,08-05-80,Málaga
2013,a003,Levante,21,Míchel,ESP,F,1.81,69,29-07-88,Valencia
2013,a003,Levante,22,Christian Lell,GER,D,1.8,80,29-08-84,Munich
2013,a003,Levante,23,Papakouli Diop,SEN,M,1.8,73,19-03-86,Kaolack
2013,a003,Levante,24,Simão Júnior,MOZ,D,1.78,78,23-07-88,Inhaca
2013,a003,Levante,26,Sergio Garabato,ESP,G,1.87,98,16-05-89,Valencia
2013,a003,Levante,27,Roger,ESP,F,1.79,74,03-01-91,Torrent
2013,a003,Levante,28,Iván López,ESP,D,1.75,69,23-08-93,Valencia
2013,a003,Levante,30,José Marco Higón,ESP,M,1.73,65,22-05-91,Valencia
2013,a003,Levante,31,Jero,ESP,M,1.77,66,18-10-93,Sueca
2013,a003,Levante,32,Fali,ESP,M,1.86,72,12-08-93,Valencia
2013,a003,Levante,33,Carlos Selfa,ESP,M,1.82,75,25-04-92,Sueca
2013,a003,Levante,35,Marín,ESP,D,1.89,86,04-04-89,Valencia
2013,a003,Levante,46,Jason,ESP,F,1.78,65,06-07-94,La Coruña
2013,a003,Levante,17,Theofanis Gekas,GRE,F,1.79,82,23-05-80,Larissa
2013,a003,Levante,2,Massimo Volta,ITA,D,1.84,70,14-05-87,Desenzano del Garda
2013,a003,Levante,11,Óscar Serrano,ESP,M,1.75,73,30-09-81,Blanes
2013,a003,Levante,9,Ángel,ESP,F,1.72,68,26-04-87,Santa Cruz de Tenerife
2013,a003,Levante,6,Miguel Pallardó,ESP,M,1.73,73,05-06-86,Valencia
2013,a003,Levante,29,Rubén,ESP,M,1.71,72,14-07-93,Valencia
2013,a003,Levante,24,Obafemi Martins,NGA,F,1.76,67,28-10-84,Lagos
2013,a003,Málaga,1,Idriss Carlos Kameni,CMR,G,1.86,86,18-02-84,Douala
2013,a003,Málaga,2,Jesús Gámez,ESP,D,1.82,70,10-04-85,Fuengirola
2013,a003,Málaga,3,Weligton,BRA,D,1.86,78,26-08-79,Fernandopolis
2013,a003,Málaga,4,Diego Lugano,URU,D,1.88,84,02-11-80,Canelones
2013,a003,Málaga,5,Martin Demichelis,ARG,D,1.84,78,20-12-80,Justiniano Posse
2013,a003,Málaga,6,Ignacio Camacho,ESP,M,1.81,68,04-05-90,Zaragoza
2013,a003,Málaga,7,Joaquín,ESP,M,1.79,75,21-07-81,Puerto de Santa Maria
2013,a003,Málaga,8,Jérémy Toulalan,FRA,M,1.83,77,10-09-83,Nantes
2013,a003,Málaga,9,Javier Saviola,ARG,F,1.68,61,11-12-81,Bajo Belgrano
2013,a003,Málaga,10,Júlio Baptista,BRA,M,1.83,72,01-10-81,São Paulo
2013,a003,Málaga,11,Sebastián Fernández,URU,F,1.67,69,23-05-85,Montevideo
2013,a003,Málaga,12,Lucas Piazón,BRA,F,1.82,75,20-01-94,São Paulo
2013,a003,Málaga,13,Wilfredo Caballero,ARG,G,1.85,83,28-09-81,Salta Elena
2013,a003,Málaga,14,Pedro Morales,CHI,M,1.78,77,25-05-85,Hualpén
2013,a003,Málaga,16,Manuel Iturra,CHI,M,1.73,71,23-06-84,Temuco
2013,a003,Málaga,17,Duda,POR,M,1.8,76,27-06-80,Lisbon
2013,a003,Málaga,18,Eliseu,POR,F,1.75,75,01-10-83,Acoras
2013,a003,Málaga,19,Francisco Portillo,ESP,M,1.69,63,13-06-90,Málaga
2013,a003,Málaga,21,Sergio Sánchez,ESP,D,1.85,78,03-04-86,Matarò
2013,a003,Málaga,22,Isco,ESP,F,1.76,80,21-04-92,Valencia
2013,a003,Málaga,23,Oguchi Onyewu,USA,D,1.92,91,13-05-82,Washington
2013,a003,Málaga,24,Roque Santa Cruz,PAR,F,1.87,80,16-08-81,Asunción
2013,a003,Málaga,25,Vitorino Antunes,POR,D,1.75,69,01-04-87,Freamunde
2013,a003,Málaga,29,Cala,ESP,M,1.72,65,02-03-90,Antequera
2013,a003,Málaga,30,Jurado,ESP,D,1.73,61,14-03-90,Málaga
2013,a003,Málaga,31,Samu,ESP,F,1.79,73,13-07-90,Málaga
2013,a003,Málaga,32,Pol Freixanet,ESP,G,1.91,80,22-08-91,Manresa
2013,a003,Málaga,39,Mauri,ESP,F,1.75,72,23-03-94,Fuengirola
2013,a003,Málaga,43,Samu Castillejo,ESP,F,1.79,61,18-01-95,Málaga
2013,a003,Málaga,44,Víctor Ruiz,ESP,D,1.75,71,12-04-95,Málaga
2013,a003,Málaga,45,Fabrice Olinga,CMR,F,1.72,66,12-05-96,Douala
2013,a003,Málaga,46,Álex Portillo,ESP,D,1.82,76,06-11-92,Málaga
2013,a003,Málaga,47,Diego Rodríguez,URU,D,1.86,76,08-01-91,Montevideo
2013,a003,Málaga,48,Pedro Mérida,ESP,F,1.9,85,08-11-93,Fuengirola
2013,a003,Málaga,16,Enzo Maresca,ITA,M,1.8,77,10-02-80,Salerno
2013,a003,Málaga,28,Recio,ESP,M,1.83,74,11-01-91,Málaga
2013,a003,Málaga,26,Juanmi,ESP,F,1.69,63,20-05-93,Coín
2013,a003,Málaga,20,Diego Buonanotte,ARG,M,1.6,56,19-04-88,Teodelina
2013,a003,Málaga,15,Nacho Monreal,ESP,D,1.78,72,26-02-86,Pamplona
2013,a003,Mallorca,1,Juan Catalayud,ESP,G,1.91,85,21-12-79,Málaga
2013,a003,Mallorca,2,Alan Hutton,SCO,D,1.85,72,30-11-84,Glasgow
2013,a003,Mallorca,3,João Victor,BRA,M,1.81,77,07-11-88,Olinda
2013,a003,Mallorca,4,Anderson Conceição,BRA,D,1.88,80,24-10-89,Caravelas
2013,a003,Mallorca,5,Tomás Pina,ESP,M,1.84,75,14-10-87,Madrid
2013,a003,Mallorca,6,Antonio López,ESP,D,1.73,65,13-09-81,Benidorm
2013,a003,Mallorca,7,Michael Pereira,FRA,M,1.8,69,08-12-87,Paris
2013,a003,Mallorca,8,Emilio Nsue,EQG,F,1.78,75,30-09-89,Palma de Mallorca
2013,a003,Mallorca,9,Giovani dos Santos,MEX,M,1.73,77,11-05-89,Monterrey
2013,a003,Mallorca,10,Tomer Hemed,ISR,F,1.85,80,02-05-87,Haifa
2013,a003,Mallorca,11,Javi Márquez,ESP,M,1.74,71,11-05-86,Barcelona
2013,a003,Mallorca,12,Fernando Tissone,ARG,M,1.82,75,24-07-86,Quilmes
2013,a003,Mallorca,13,Dudu Aouate,ISR,G,1.88,84,17-10-77,Haifa
2013,a003,Mallorca,14,Pedro Geromel,BRA,D,1.9,84,21-09-85,São Paulo
2013,a003,Mallorca,16,José Nunes,POR,D,1.85,82,07-03-77,Castelo de Pavia
2013,a003,Mallorca,17,Pedro Bigas,ESP,M,1.81,78,15-05-90,Palma de Mallorca
2013,a003,Mallorca,18,Víctor,ESP,F,1.8,77,28-02-85,Palma de Mallorca
2013,a003,Mallorca,19,José Luis Martí,ESP,M,1.8,74,28-04-75,Palma de Mallorca
2013,a003,Mallorca,20,Antonio Luna,ESP,D,1.77,68,17-03-91,Son Servera
2013,a003,Mallorca,21,Alejandro Alfaro,ESP,M,1.73,68,23-11-86,La Palma del Condado
2013,a003,Mallorca,22,Javier Arizmendi,ESP,F,1.89,76,03-03-84,Madrid
2013,a003,Mallorca,23,Kevin,ESP,D,1.77,72,08-09-89,Peguera
2013,a003,Mallorca,24,Andreu Fontàs,ESP,M,1.81,72,14-11-89,Banyoles
2013,a003,Mallorca,25,Rubén Miño,ESP,G,1.9,87,18-01-89,Cornellà de Llobregat
2013,a003,Mallorca,26,Yeray,ESP,G,1.92,82,10-06-92,Palma de Mallorca
2013,a003,Mallorca,27,Ximo,ESP,D,1.76,70,23-01-90,Palma de Mallorca
2013,a003,Mallorca,30,Álvaro,ESP,F,1.82,80,19-05-91,Elche
2013,a003,Mallorca,31,Kenechuhwu Uchenwa,NGA,M,1.88,81,03-06-91,
2013,a003,Mallorca,32,Charlie Took,CMR,D,1.84,80,25-05-93,Douala
2013,a003,Mallorca,33,Abdón,ESP,F,1.78,76,17-12-92,Arta
2013,a003,Mallorca,34,Pablo Marí,ESP,D,1.91,87,31-08-93,Valencia
2013,a003,Mallorca,35,Marc Fernández,ESP,F,1.79,70,29-04-90,Corbera de Llobregat
2013,a003,Mallorca,36,Biel Company,ESP,D,1.76,73,16-02-92,Maria de la Salut
2013,a003,Mallorca,37,Brandon,ESP,F,1.77,71,04-02-95,Santanyí
2013,a003,Mallorca,39,Carlos Cristeto,ESP,M,,,13-05-94,
2013,a003,Mallorca,41,Tià Sastre,ESP,M,1.74,68,22-06-94,Vilafranca
2013,a003,Mallorca,42,Nico Baleani,ESP,M,1.76,73,16-11-92,Palma de Mallorca
2013,a003,Mallorca,29,Sergi Enrich,ESP,F,1.81,77,26-02-90,Ciutadella
2013,a003,Osasuna,1,Asier Riesgo,ESP,G,1.85,70,06-10-83,Deba
2013,a003,Osasuna,2,Marc Bertrán,ESP,D,1.81,78,22-05-82,Barcelona
2013,a003,Osasuna,3,Rubén González,ESP,D,1.87,75,29-01-82,Santiago de Compostela
2013,a003,Osasuna,4,Miguel Flaño,ESP,D,1.77,72,19-08-84,Pamplona
2013,a003,Osasuna,5,Lolo,ESP,D,1.82,80,22-08-84,Huelva
2013,a003,Osasuna,6,Miguel de las Cuevas,ESP,M,1.75,70,19-06-86,Alicante
2013,a003,Osasuna,7,Kike Sola,ESP,F,1.84,84,25-02-86,Tudela
2013,a003,Osasuna,8,Masoud Shojaei,IRN,M,1.84,73,09-06-84,Shiraz
2013,a003,Osasuna,9,Emiliano Armenteros,ARG,M,1.79,77,18-01-86,Luis Guillón
2013,a003,Osasuna,10,Patxi Puñal,ESP,M,1.79,73,06-09-75,Pamplona
2013,a003,Osasuna,11,Anthony Annan,GHA,M,1.75,68,21-07-86,Accra
2013,a003,Osasuna,12,Joseba Llorente,ESP,F,1.84,72,24-11-79,Hondarribia
2013,a003,Osasuna,13,Andrés Fernández,ESP,G,1.84,86,17-12-86,Murcia
2013,a003,Osasuna,14,Alejandro Arribas,ESP,D,1.82,75,01-05-89,Madrid
2013,a003,Osasuna,15,Oier Sanjurjo,ESP,M,1.78,66,25-05-86,Pamplona
2013,a003,Osasuna,16,Álvaro Cejudo,ESP,M,1.8,72,29-01-84,Puente Genil
2013,a003,Osasuna,17,Nino,ESP,F,1.69,68,10-06-80,Almería
2013,a003,Osasuna,18,Manuel Onwu,ESP,F,1.85,75,11-01-88,Tudela
2013,a003,Osasuna,19,Nano,ESP,M,1.86,80,20-04-82,La Coruña
2013,a003,Osasuna,20,Francisco Silva,CHI,M,1.78,75,11-02-86,Santiago
2013,a003,Osasuna,21,Roberto Torres,ESP,M,1.76,69,07-03-89,Pamplona
2013,a003,Osasuna,22,David Tímor,ESP,M,1.85,77,17-10-89,Valencia
2013,a003,Osasuna,23,Raoul Loé,CMR,M,1.92,83,31-01-89,Courbevoie
2013,a003,Osasuna,24,Damiá,ESP,D,1.88,77,15-04-82,Figueras
2013,a003,Osasuna,25,Ricardo,ESP,G,1.87,88,30-12-71,Madrid
2013,a003,Osasuna,26,Imanol Elías,ESP,G,1.84,79,17-08-90,Logroño
2013,a003,Osasuna,35,Unai García,ESP,D,1.76,72,03-09-92,Esquíroz
2013,a003,Osasuna,36,Maikel Mesa,ESP,M,1.83,66,04-06-91,Santa Cruz de Tenerife
2013,a003,Osasuna,6,Ion Echaide,ESP,D,1.79,78,05-01-88,Pamplona
2013,a003,Osasuna,11,Sisi,ESP,M,1.68,60,22-04-86,Albacete
2013,a003,Osasuna,25,Anthony Annan,GHA,M,1.75,68,21-07-86,Accra
2013,a003,Osasuna,20,Roland Lamah,BEL,F,1.8,71,31-12-87,Liège
2013,a003,Rayo Vallecano,1,Rubén,ESP,G,1.87,82,22-06-84,La Coruña
2013,a003,Rayo Vallecano,2,Tito,ESP,D,1.74,62,11-07-85,Madrid
2013,a003,Rayo Vallecano,3,José Manuel Casado,ESP,D,1.73,75,09-08-86,Sevilla
2013,a003,Rayo Vallecano,4,Mikel Labaka,ESP,D,1.85,78,10-08-80,Azpeitia
2013,a003,Rayo Vallecano,5,Alejandro Gálvez,ESP,D,1.9,84,06-06-89,Granada
2013,a003,Rayo Vallecano,6,Rodri,ESP,D,1.85,78,17-08-84,Mataró
2013,a003,Rayo Vallecano,8,Adrián González,ESP,M,1.83,76,25-05-88,Madrid
2013,a003,Rayo Vallecano,9,José Carlos,ESP,F,1.77,68,17-07-87,Ríotinto
2013,a003,Rayo Vallecano,10,Piti,ESP,F,1.74,69,26-05-81,Barcelona
2013,a003,Rayo Vallecano,11,Alejandro Domínguez,ARG,F,1.73,71,10-06-81,Lanús
2013,a003,Rayo Vallecano,13,Dani Giménez,ESP,G,1.82,77,30-07-83,Vigo
2013,a003,Rayo Vallecano,14,Anaitz Arbilla,ESP,D,1.77,75,15-05-87,Pamplona
2013,a003,Rayo Vallecano,15,Raúl Tamudo,ESP,F,1.8,74,19-10-77,Santa Coloma
2013,a003,Rayo Vallecano,16,Jordi Amat,ESP,D,1.84,80,21-03-92,Barcelona
2013,a003,Rayo Vallecano,17,Roberto Trashorras,ESP,M,1.79,71,28-02-81,Rabade
2013,a003,Rayo Vallecano,18,Javi Fuego,ESP,M,1.81,74,04-01-84,Pola di Siero
2013,a003,Rayo Vallecano,19,Alhassane Bangoura,GUI,F,1.74,71,30-03-92,Conakry
2013,a003,Rayo Vallecano,20,Franco Vázquez,ARG,M,1.87,81,22-02-89,Tanti
2013,a003,Rayo Vallecano,22,Jordi,ESP,D,1.85,82,16-05-87,Lleida
2013,a003,Rayo Vallecano,23,Andrija Delibašić,MNE,F,1.87,84,24-04-81,Nikšić
2013,a003,Rayo Vallecano,25,David Cobeño,ESP,G,1.85,82,06-04-82,Madrid
2013,a003,Rayo Vallecano,26,Ismael,ESP,G,1.85,80,23-01-89,Madrid
2013,a003,Rayo Vallecano,29,Léo Baptistão,BRA,F,1.81,71,26-08-92,Santos
2013,a003,Rayo Vallecano,31,Róber,ESP,D,1.82,76,29-09-92,Badajoz
2013,a003,Rayo Vallecano,32,Nono,ESP,F,1.7,62,28-05-91,Badajoz
2013,a003,Rayo Vallecano,33,Alberto Perea,ESP,F,1.8,83,16-05-90,Albacete
2013,a003,Rayo Vallecano,37,Rubén Ramiro,ESP,F,,,16-04-93,
2013,a003,Rayo Vallecano,38,Nacho Martínez,ESP,D,1.75,76,07-03-89,Madrid
2013,a003,Rayo Vallecano,39,Isi,ESP,M,,,28-10-95,
2013,a003,Rayo Vallecano,40,Adrián Saballs,ESP,F,1.84,75,07-07-95,Madrid
2013,a003,Rayo Vallecano,22,Sueliton,BRA,D,1.78,75,19-08-86,Vitória de Santo Antão
2013,a003,Rayo Vallecano,14,Nicki Bille Nielsen,DEN,F,1.84,76,07-02-88,Vigerslev
2013,a003,Rayo Vallecano,7,Manuel Arana,ESP,M,1.75,72,03-12-84,Seville
2013,a003,Rayo Vallecano,21,Mohammed Abu,GHA,M,1.76,75,14-11-91,Accra
2013,a003,Real Madrid,1,Iker Casillas,ESP,G,1.85,79,20-05-81,Madrid
2013,a003,Real Madrid,2,Raphaël Varane,FRA,D,1.91,76,25-04-93,Lille
2013,a003,Real Madrid,3,Pepe,POR,D,1.86,72,26-02-83,Maceió
2013,a003,Real Madrid,4,Sergio Ramos,ESP,D,1.83,73,30-03-86,Camas
2013,a003,Real Madrid,5,Fábio Coentrão,POR,D,1.78,66,11-03-88,Vila do Conde
2013,a003,Real Madrid,6,Sami Khedira,GER,M,1.89,83,04-04-87,Stuttgart
2013,a003,Real Madrid,7,Cristiano Ronaldo,POR,F,1.86,75,05-02-85,Funchal
2013,a003,Real Madrid,8,Kaká,BRA,M,1.86,83,22-04-82,Brasília
2013,a003,Real Madrid,9,Karim Benzema,FRA,F,1.82,74,19-12-87,Lyon
2013,a003,Real Madrid,10,Mesut Özil,GER,M,1.82,73,15-10-88,Gelsenkirchen
2013,a003,Real Madrid,11,Ricardo Carvalho,POR,D,1.83,76,18-05-78,Amarante
2013,a003,Real Madrid,12,Marcelo,BRA,D,1.74,73,12-05-88,Rio de Janeiro
2013,a003,Real Madrid,13,Antonio Adán,ESP,G,1.89,91,13-05-87,Madrid
2013,a003,Real Madrid,14,Xabi Alonso,ESP,M,1.83,75,25-11-81,Tolosa
2013,a003,Real Madrid,15,Michael Essien,GHA,M,1.78,84,03-12-82,Accra
2013,a003,Real Madrid,17,Álvaro Arbeloa,ESP,D,1.83,76,17-01-83,Salamanca
2013,a003,Real Madrid,18,Raúl Albiol,ESP,D,1.87,74,04-09-85,Valencia
2013,a003,Real Madrid,19,Luka Modrić,CRO,M,1.75,67,09-09-85,Zadar
2013,a003,Real Madrid,20,Gonzalo Higuaín,ARG,F,1.84,75,10-12-87,Brest
2013,a003,Real Madrid,21,José Callejón,ESP,F,1.79,73,11-02-87,Motril
2013,a003,Real Madrid,22,Ángel Di Maria,ARG,M,1.78,75,14-02-88,Rosario
2013,a003,Real Madrid,25,Diego López,ESP,G,1.96,88,03-11-81,Paradela
2013,a003,Real Madrid,27,Nacho Fernández,ESP,D,1.8,74,18-01-90,Madrid
2013,a003,Real Madrid,29,Álvaro Morata,ESP,F,1.87,80,23-10-92,Madrid
2013,a003,Real Madrid,30,Álex Fernández,ESP,M,1.8,68,15-10-92,Madrid
2013,a003,Real Madrid,31,Fernando Pacheco,ESP,G,1.87,81,18-05-92,Badajoz
2013,a003,Real Madrid,33,Fabinho,BRA,D,1.87,78,23-10-93,Campinas
2013,a003,Real Madrid,34,José Rodríguez,ESP,M,1.8,68,16-12-94,Villajoyosa
2013,a003,Real Madrid,35,Jesús Fernández,ESP,G,1.89,79,11-06-88,Madrid
2013,a003,Real Madrid,36,Denis Cheryshev,RUS,M,1.79,72,26-12-90,Nizhny Novgorod
2013,a003,Real Madrid,37,Diego Llorente,ESP,D,1.85,74,16-08-93,Madrid
2013,a003,Real Madrid,38,Casemiro,BRA,M,1.84,80,23-02-92,São José dos Campos
2013,a003,Real Madrid,39,Omar Mascarell,ESP,M,1.81,71,02-02-93,Santa Cruz de Tenerife
2013,a003,Real Madrid,40,Rubén Yáñez,ESP,G,1.9,81,12-10-93,Blanes
2013,a003,Real Madrid,52,Tomás Mejías,ESP,G,1.94,81,30-01-89,Madrid
2013,a003,Real Madrid,24,Lassana Diarra,FRA,M,1.73,68,10-03-85,Paris
2013,a003,Real Madrid,15,Nuri Şahin,TUR,M,1.8,73,05-09-88,Lüdenscheid
2013,a003,Real Sociedad,1,Claudio Bravo,CHI,G,1.84,84,13-04-83,Viluco
2013,a003,Real Sociedad,2,Carlos Martínez,ESP,D,1.88,78,09-04-86,Estella
2013,a003,Real Sociedad,3,Mikel González,ESP,D,1.88,78,24-09-85,Mondragón
2013,a003,Real Sociedad,4,Gorka Elustondo,ESP,M,1.82,73,18-03-87,Beasain
2013,a003,Real Sociedad,5,Markel Bergara,ESP,M,1.8,74,05-05-86,Elgoibar
2013,a003,Real Sociedad,6,Íñigo Martínez,ESP,D,1.76,62,17-05-91,Ondarroa
2013,a003,Real Sociedad,7,Antoine Griezmann,FRA,F,1.74,72,21-03-91,Maçon
2013,a003,Real Sociedad,8,Asier Illarramendi,ESP,M,1.77,74,08-03-90,Mutriku
2013,a003,Real Sociedad,9,Imanol Agirretxe,ESP,F,1.85,74,24-02-87,Usurbil
2013,a003,Real Sociedad,10,Xabi Prieto,ESP,M,1.85,77,29-08-83,San Sebastián
2013,a003,Real Sociedad,11,Carlos Vela,MEX,F,1.76,72,01-03-89,Cancún
2013,a003,Real Sociedad,13,Eñaut Zubikarai,ESP,G,1.85,73,26-02-84,Ondarroa
2013,a003,Real Sociedad,14,Rubén Pardo,ESP,M,1.75,70,22-10-92,Logroño
2013,a003,Real Sociedad,15,Ion Ansotegi,ESP,D,1.92,84,13-07-82,Berriatua
2013,a003,Real Sociedad,17,David Zurutuza,ESP,M,1.84,70,19-07-86,Rochefort
2013,a003,Real Sociedad,18,Gonzalo Castro,URU,M,1.76,70,14-09-84,Trinidad
2013,a003,Real Sociedad,19,Liassine Cadamuro,ALG,D,1.86,76,05-03-88,Toulouse
2013,a003,Real Sociedad,20,José Ángel,ESP,D,1.82,77,05-09-89,Gijón
2013,a003,Real Sociedad,21,Diego Ifrán,URU,F,1.71,69,08-06-87,Montevideo
2013,a003,Real Sociedad,22,Dani Estrada,ESP,M,1.77,68,03-01-87,Zarautz
2013,a003,Real Sociedad,23,Javi Ros,ESP,M,1.72,67,16-02-90,Pamplona
2013,a003,Real Sociedad,24,Alberto De La Bella,ESP,M,1.79,72,02-12-85,Santa Coloma de Gramanet
2013,a003,Real Sociedad,26,Enrique Royo,ESP,G,1.83,75,14-06-91,Logroño
2013,a003,Real Sociedad,29,Pablo Hervías,ESP,M,1.74,68,08-03-93,Logroño
2013,a003,Real Sociedad,33,Jonathan Nanizayamo,FRA,F,1.93,98,21-02-92,Tours
2013,a003,Real Sociedad,34,Victor Fuchs,FRA,M,1.74,64,10-07-92,Arcachon
2013,a003,Real Sociedad,16,Jeffrey Sarpong,NED,M,1.76,65,03-08-88,Amsterdam
2013,a003,Sevilla,1,Andrés Palop,ESP,G,1.84,75,22-10-73,Valencia
2013,a003,Sevilla,2,Federico Fazio,ARG,D,1.95,85,17-03-87,Buenos Aires
2013,a003,Sevilla,3,Fernando Navarro,ESP,D,1.78,70,25-06-82,Barcelona
2013,a003,Sevilla,5,Cala,ESP,D,1.85,78,26-11-89,Lebrija
2013,a003,Sevilla,6,José Campaña,ESP,M,1.76,55,30-05-93,Seville
2013,a003,Sevilla,7,Jesús Navas,ESP,M,1.7,60,21-11-85,Los Palacios
2013,a003,Sevilla,8,Gary Medel,CHI,M,1.72,71,03-08-87,Santiago
2013,a003,Sevilla,9,Álvaro Negredo,ESP,F,1.86,85,20-08-85,Madrid
2013,a003,Sevilla,10,Diego Perotti,ARG,F,1.75,67,26-07-88,Moreno
2013,a003,Sevilla,11,Ivan Rakitić,CRO,M,1.84,79,10-03-88,Rheinfelden
2013,a003,Sevilla,12,Hedwiges Maduro,NED,M,1.85,79,13-02-85,Almere
2013,a003,Sevilla,13,Beto,POR,G,1.8,80,01-05-82,Loures
2013,a003,Sevilla,14,Manu del Moral,ESP,F,1.86,77,25-02-84,Jaén
2013,a003,Sevilla,15,Piotr Trochowski,GER,M,1.69,70,22-03-84,Dirschau
2013,a003,Sevilla,17,Javi Hervás,ESP,M,1.76,78,09-06-89,Córdoba
2013,a003,Sevilla,18,Miroslav Stevanović,BIH,M,1.82,71,29-07-90,Zvornik
2013,a003,Sevilla,19,José Antonio Reyes,ESP,M,1.76,76,01-09-83,Utrera
2013,a003,Sevilla,20,Baba Diawara,SEN,F,1.85,79,05-01-88,Dakar
2013,a003,Sevilla,21,Cicinho,BRA,D,1.73,63,04-08-86,Jundiaí
2013,a003,Sevilla,22,Geoffrey Kondogbia,FRA,D,1.83,71,25-04-93,Saint-Denis
2013,a003,Sevilla,23,Coke,ESP,D,1.82,78,26-04-87,Madrid
2013,a003,Sevilla,24,Alberto Botía,ESP,D,1.87,75,27-01-89,Alquerias
